GUA-HKG-55,,
GUA-HUN-87,,
GUA-HUN-63,,
GUA-HUN-97,,
GUA-HUN-26,,
GUA-HUN-36,,
GUA-HUN-86,,
GUA-HUN-11,,
GUA-HUN-1,,
GUA-HUN-82,,
GUA-HUN-89,,
GUA-HUN-25,,
GUA-HUN-5,,
GUA-HUN-63,,
GUA-HUN-42,,
GUA-HUN-36,,
GUA-HUN-29,,
GUA-HUN-36,,
GUA-HUN-36,,
GUA-HUN-69,,
GUA-HUN-39,,
GUA-ICE-65,,
GUA-ICE-94,,
GUA-ICE-58,,
GUA-ICE-63,,
GUA-ICE-27,,
GUA-ICE-94,,
GUA-ICE-45,,
GUA-ICE-73,,
GUA-ICE-95,,
GUA-IND-81,,
GUA-IND-85,,
GUA-IND-95,,
GUA-IND-78,,
GUA-IND-81,,
GUA-IND-32,,
GUA-IND-17,,
GUA-IND-24,,
GUA-IND-14,,
GUA-IND-92,,
GUA-IND-39,,
GUA-IND-44,,
GUA-IND-38,,
GUA-IND-20,,
GUA-IND-59,,
GUA-IND-97,,
GUA-IND-71,,
GUA-IND-9,,
GUA-IND-0,,
GUA-IND-80,,
GUA-IND-70,,
GUA-IND-9,,
GUA-IND-66,,
GUA-IND-85,,
GUA-IND-75,,
GUA-IND-99,,
GUA-IND-90,,
GUA-IND-41,,
GUA-IND-45,,
GUA-IND-80,,
GUA-IND-41,,
GUA-IND-9,,
GUA-IND-17,,
GUA-IND-64,,
GUA-IND-29,,
GUA-IND-44,,
GUA-IND-90,,
GUA-IND-88,,
GUA-IND-58,,
GUA-IND-20,,
GUA-IND-64,,
GUA-IND-83,,
GUA-IND-72,,
GUA-IND-69,,
GUA-IND-96,,
GUA-IND-15,,
GUA-IND-72,,
GUA-IND-90,,
GUA-IND-78,,
GUA-IND-36,,
GUA-IND-96,,
GUA-IND-76,,
GUA-IND-89,,
GUA-IND-1,,
GUA-IND-50,,
GUA-IND-59,,
GUA-IND-30,,
GUA-IND-7,,
GUA-IND-29,,
GUA-IND-43,,
GUA-IND-81,,
GUA-IND-37,,
GUA-IND-19,,
GUA-IND-94,,
GUA-IND-82,,
GUA-IND-60,,
GUA-IND-76,,
GUA-IND-20,,
GUA-IND-80,,
GUA-IND-67,,
GUA-IND-0,,
GUA-IND-48,,
GUA-IND-46,,
GUA-IND-14,,
GUA-IND-73,,
GUA-IND-68,,
GUA-IND-18,,
GUA-IND-94,,
GUA-IND-86,,
GUA-IND-73,,
GUA-IND-43,,
GUA-IND-39,,
GUA-IND-41,,
GUA-IND-87,,
GUI-AFG-82,,
GUI-ALD-77,,
GUI-ALB-30,,
GUI-DZA-24,,
GUI-ASM-14,,
GUI-AND-85,,
GUI-AGO-78,,
GUI-ARG-77,,
GUI-ARM-71,,
GUI-ABW-29,,
GUI-AUS-0,,
GUI-AUT-63,,
GUI-AZE-34,,
GUI-BHR-39,,
GUI-BGD-97,,
GUI-BRB-41,,
GUI-BLR-38,,
GUI-BEL-40,,
GUI-BLZ-95,,
GUI-BEN-1,,
GUI-BMU-24,,
GUI-BTN-85,,
GUI-BOL-6,,
GUI-BIH-7,,
GUI-BWA-32,,
GUI-BRA-70,,
GUI-BRN-95,,
GUI-BGR-50,,
GUI-BFA-74,,
GUI-BDI-60,,
GUI-KHM-49,,
GUI-CMR-22,,
GUI-CAN-8,,
GUI-CPV-86,,
GUI-CYM-84,,
GUI-CAF-15,,
GUI-TCD-65,,
GUI-CHL-64,,
GUI-CHN-89,,
GUI-COL-15,,
GUI-COM-72,,
GUI-COG-12,,
GUI-COD-97,,
GUI-COK-62,,
GUI-CRI-98,,
GUI-HRV-54,,
GUI-CUB-19,,
GUI-CUW-87,,
GUI-CYP-94,,
GUI-CZE-91,,
GUI-DNK-27,,
GUI-DJI-78,,
GUI-DMA-81,,
GUI-DOM-95,,
GUI-TLS-75,,
GUI-ECU-57,,
GUI-EGY-59,,
GUI-SLV-80,,
GUI-GNQ-70,,
GUI-ERI-51,,
GUI-EST-88,,
GUI-ETH-81,,
GUI-FLK-4,,
GUI-FRO-15,,
GUI-FSM-3,,
GUI-FJI-4,,
GUI-FIN-30,,
GUI-FRA-2,,
GUI-PYF-79,,
GUI-GAB-6,,
GUI-GEO-96,,
GUI-DEU-28,,
GUI-GHA-10,,
GUI-GBR-92,,
GUI-GRC-88,,
GUI-GRD-95,,
GUI-GRE-67,,
GUI-GUM-24,,
GUI-GUA-57,,
GUI-GUB-59,,
GUI-GUY-69,,
GUI-HAI-71,,
GUI-HON-91,,
GUI-HKG-13,,
GUI-HUN-34,,
GUI-ICE-29,,
GUI-IND-60,,
GUI-INA-33,,
GUI-IRN-82,,
GUI-IRQ-81,,
GUI-IRL-30,,
GUI-ISM-20,,
GUI-ISR-32,,
GUI-ITA-72,,
GUI-IVC-57,,
GUI-JAM-92,,
GUI-JPN-80,,
GUI-JOR-56,,
GUI-KZH-70,,
GUI-KEY-5,,
GUI-KIR-67,,
GUI-KOS-5,,
GUI-KUW-95,,
GUI-KYG-50,,
GUI-LAO-64,,
GUI-LAT-77,,
GUI-LEB-79,,
GUI-LES-90,,
GUI-LIB-38,,
GUI-LBY-29,,
GUI-LIE-22,,
GUI-LIT-89,,
GUI-LXB-3,,
GUI-MAU-55,,
GUI-MAC-9,,
GUI-MAD-53,,
GUI-MAW-64,,
GUI-MYL-6,,
GUI-MDL-13,,
GUI-MAL-14,,
GUI-MAA-96,,
GUI-MAI-89,,
GUI-MAN-64,,
GUI-MAU-54,,
GUI-MEX-35,,
GUI-MOD-60,,
GUI-MOC-78,,
GUI-MON-21,,
GUI-MOG-92,,
GUI-MOR-13,,
GUI-MOZ-90,,
GUI-MYN-94,,
GUI-NMB-79,,
GUI-NEP-91,,
GUI-NTR-33,,
GUI-NCA-69,,
GUI-NZL-81,,
GUI-NCG-48,,
GUI-NGR-7,,
GUI-NIG-53,,
GUI-PRK-63,,
GUI-NCY-64,,
GUI-NMI-93,,
GUI-NRW-10,,
GUI-OMN-65,,
GUI-PAK-24,,
GUI-PAU-40,,
GUI-PAT-27,,
GUI-PAN-46,,
GUI-PNG-10,,
GUI-PRG-83,,
GUI-PER-12,,
GUI-PHP-38,,
GUI-POL-26,,
GUI-PTR-82,,
GUI-PRO-40,,
GUI-QTR-65,,
GUI-ROM-35,,
GUI-RUS-72,,
GUI-RWN-20,,
GUI-SKN-39,,
GUI-SLU-25,,
GUI-SAM-72,,
GUI-SMA-59,,
GUI-STP-25,,
GUI-SAU-59,,
GUI-SEN-27,,
GUI-SER-13,,
GUI-SYC-67,,
GUI-SLE-46,,
GUI-SGP-57,,
GUI-SLO-62,,
GUI-SLO-78,,
GUI-SOS-98,,
GUI-SOM-33,,
GUI-SOI-52,,
GUI-ZSA-26,,
GUI-SGI-48,,
GUI-KOR-97,,
GUI-SSU-19,,
GUI-ESP-28,,
GUI-SRL-56,,
GUI-SUD-19,,
GUI-SUR-54,,
GUI-SWZ-89,,
GUI-SWE-58,,
GUI-SWI-0,,
GUI-SYR-32,,
GUI-TWN-43,,
GUI-TAJ-0,,
GUI-TAN-79,,
GUI-THA-21,,
GUI-BAH-2,,
GUI-GAM-95,,
GUI-TOG-59,,
GUI-TOG-73,,
GUI-TAT-47,,
GUI-TUN-56,,
GUI-TUR-67,,
GUI-TKM-97,,
GUI-TCI-94,,
GUI-TVL-63,,
GUI-UGN-21,,
GUI-UKR-42,,
GUI-UAE-78,,
GUI-GRB-13,,
GUI-UVG-47,,
GUI-URG-59,,
GUI-UZB-1,,
GUI-VNT-65,,
GUI-VAT-26,,
GUI-VEN-14,,
GUI-VNM-84,,
GUI-WSA-7,,
GUI-YMN-39,,
GUI-ZMB-72,,
GUI-ZMV-60,,
GUI-GUB-60,,
GUI-GUB-4,,
GUI-GUB-35,,
GUI-GUB-5,,
GUI-GUB-94,,
GUI-GUB-26,,
GUI-GUB-99,,
GUI-GUB-13,,
GUI-GUY-75,,
GUI-GUY-62,,
GUI-GUY-69,,
GUI-GUY-5,,
GUI-GUY-40,,
GUI-GUY-20,,
GUI-GUY-43,,
GUI-GUY-21,,
GUI-GUY-79,,
GUI-GUY-6,,
GUI-HAI-86,,
GUI-HAI-26,,
GUI-HAI-79,,
GUI-HAI-56,,
GUI-HAI-54,,
GUI-HAI-94,,
GUI-HAI-3,,
GUI-HAI-42,,
GUI-HAI-95,,
GUI-HON-75,,
GUI-HON-71,,
GUI-HON-53,,
GUI-HON-36,,
GUI-HON-29,,
GUI-HON-40,,
GUI-HON-2,,
GUI-HON-23,,
GUI-HON-97,,
GUI-HON-51,,
GUI-HON-36,,
GUI-HON-18,,
GUI-HON-23,,
GUI-HON-63,,
GUI-HON-11,,
GUI-HON-20,,
GUI-HON-34,,
GUI-HON-69,,
GUI-HON-25,,
GUI-HKG-22,,
GUI-HUN-41,,
GUI-HUN-39,,
GUI-HUN-2,,
GUI-HUN-10,,
GUI-HUN-41,,
GUI-HUN-52,,
GUI-HUN-49,,
GUI-HUN-80,,
GUI-HUN-98,,
GUI-HUN-43,,
GUI-HUN-13,,
GUI-HUN-87,,
GUI-HUN-34,,
GUI-HUN-9,,
GUI-HUN-50,,
GUI-HUN-36,,
GUI-HUN-61,,
GUI-HUN-27,,
GUI-HUN-56,,
GUI-HUN-2,,
GUI-ICE-12,,
GUI-ICE-28,,
GUI-ICE-18,,
GUI-ICE-55,,
GUI-ICE-6,,
GUI-ICE-35,,
GUI-ICE-9,,
GUI-ICE-68,,
GUI-ICE-81,,
GUI-IND-73,,
GUI-IND-71,,
GUI-IND-11,,
GUI-IND-36,,
GUI-IND-2,,
GUI-IND-13,,
GUI-IND-64,,
GUI-IND-5,,
GUI-IND-91,,
GUI-IND-2,,
GUI-IND-35,,
GUI-IND-35,,
GUI-IND-17,,
GUI-IND-70,,
GUI-IND-28,,
GUI-IND-99,,
GUI-IND-83,,
GUI-IND-19,,
GUI-IND-69,,
GUI-IND-60,,
GUI-IND-0,,
GUI-IND-91,,
GUI-IND-45,,
GUI-IND-43,,
GUI-IND-3,,
GUI-IND-85,,
GUI-IND-42,,
GUI-IND-15,,
GUI-IND-12,,
GUI-IND-54,,
GUI-IND-22,,
GUI-IND-91,,
GUI-IND-34,,
GUI-IND-12,,
GUI-IND-64,,
GUI-IND-40,,
GUI-IND-59,,
GUI-IND-79,,
GUI-IND-63,,
GUI-IND-50,,
GUI-IND-42,,
GUI-IND-79,,
GUI-IND-43,,
GUI-IND-4,,
GUI-IND-36,,
GUI-IND-68,,
GUI-IND-47,,
GUI-IND-60,,
GUI-IND-78,,
GUI-IND-70,,
GUI-IND-0,,
GUI-IND-68,,
GUI-IND-65,,
GUI-IND-89,,
GUI-IND-34,,
GUI-IND-53,,
GUI-IND-35,,
GUI-IND-21,,
GUI-IND-84,,
GUI-IND-30,,
GUI-IND-19,,
GUI-IND-24,,
GUI-IND-84,,
GUI-IND-39,,
GUI-IND-95,,
GUI-IND-22,,
GUI-IND-7,,
GUI-IND-13,,
GUI-IND-69,,
GUI-IND-37,,
GUI-IND-72,,
GUI-IND-16,,
GUI-IND-49,,
GUI-IND-66,,
GUI-IND-22,,
GUI-IND-2,,
GUI-IND-78,,
GUI-IND-99,,
GUI-IND-76,,
GUI-IND-36,,
GUI-IND-5,,
GUI-IND-33,,
GUI-IND-39,,
GUI-IND-41,,
GUB-AFG-80,,
GUB-ALD-90,,
GUB-ALB-26,,
GUB-DZA-21,,
GUB-ASM-2,,
GUB-AND-53,,
GUB-AGO-3,,
GUB-ARG-25,,
GUB-ARM-93,,
GUB-ABW-93,,
GUB-AUS-64,,
GUB-AUT-4,,
GUB-AZE-85,,
GUB-BHR-64,,
GUB-BGD-8,,
GUB-BRB-82,,
GUB-BLR-78,,
GUB-BEL-16,,
GUB-BLZ-70,,
GUB-BEN-36,,
GUB-BMU-32,,
GUB-BTN-33,,
GUB-BOL-89,,
GUB-BIH-81,,
GUB-BWA-62,,
GUB-BRA-54,,
GUB-BRN-99,,
GUB-BGR-53,,
GUB-BFA-97,,
GUB-BDI-75,,
GUB-KHM-24,,
GUB-CMR-79,,
GUB-CAN-79,,
GUB-CPV-50,,
GUB-CYM-13,,
GUB-CAF-76,,
GUB-TCD-42,,
GUB-CHL-64,,
GUB-CHN-19,,
GUB-COL-99,,
GUB-COM-51,,
GUB-COG-91,,
GUB-COD-18,,
GUB-COK-23,,
GUB-CRI-21,,
GUB-HRV-69,,
GUB-CUB-1,,
GUB-CUW-95,,
GUB-CYP-71,,
GUB-CZE-48,,
GUB-DNK-66,,
GUB-DJI-56,,
GUB-DMA-1,,
GUB-DOM-46,,
GUB-TLS-67,,
GUB-ECU-32,,
GUB-EGY-94,,
GUB-SLV-4,,
GUB-GNQ-68,,
GUB-ERI-83,,
GUB-EST-25,,
GUB-ETH-21,,
GUB-FLK-98,,
GUB-FRO-88,,
GUB-FSM-41,,
GUB-FJI-69,,
GUB-FIN-54,,
GUB-FRA-85,,
GUB-PYF-79,,
GUB-GAB-55,,
GUB-GEO-12,,
GUB-DEU-7,,
GUB-GHA-29,,
GUB-GBR-98,,
GUB-GRC-89,,
GUB-GRD-70,,
GUB-GRE-14,,
GUB-GUM-23,,
GUB-GUA-92,,
GUB-GUI-95,,
GUB-GUY-30,,
GUB-HAI-67,,
GUB-HON-61,,
GUB-HKG-67,,
GUB-HUN-79,,
GUB-ICE-19,,
GUB-IND-69,,
GUB-INA-25,,
GUB-IRN-93,,
GUB-IRQ-93,,
GUB-IRL-9,,
GUB-ISM-17,,
GUB-ISR-90,,
GUB-ITA-24,,
GUB-IVC-10,,
GUB-JAM-89,,
GUB-JPN-32,,
GUB-JOR-95,,
GUB-KZH-65,,
GUB-KEY-71,,
GUB-KIR-70,,
GUB-KOS-25,,
GUB-KUW-95,,
GUB-KYG-11,,
GUB-LAO-18,,
GUB-LAT-9,,
GUB-LEB-55,,
GUB-LES-22,,
GUB-LIB-82,,
GUB-LBY-82,,
GUB-LIE-66,,
GUB-LIT-16,,
GUB-LXB-52,,
GUB-MAU-87,,
GUB-MAC-37,,
GUB-MAD-84,,
GUB-MAW-96,,
GUB-MYL-42,,
GUB-MDL-99,,
GUB-MAL-10,,
GUB-MAA-71,,
GUB-MAI-91,,
GUB-MAN-88,,
GUB-MAU-4,,
GUB-MEX-63,,
GUB-MOD-75,,
GUB-MOC-34,,
GUB-MON-67,,
GUB-MOG-22,,
GUB-MOR-16,,
GUB-MOZ-72,,
GUB-MYN-9,,
GUB-NMB-4,,
GUB-NEP-55,,
GUB-NTR-23,,
GUB-NCA-24,,
GUB-NZL-25,,
GUB-NCG-77,,
GUB-NGR-59,,
GUB-NIG-48,,
GUB-PRK-30,,
GUB-NCY-24,,
GUB-NMI-42,,
GUB-NRW-93,,
GUB-OMN-63,,
GUB-PAK-39,,
GUB-PAU-7,,
GUB-PAT-65,,
GUB-PAN-53,,
GUB-PNG-24,,
GUB-PRG-40,,
GUB-PER-71,,
GUB-PHP-9,,
GUB-POL-46,,
GUB-PTR-84,,
GUB-PRO-37,,
GUB-QTR-85,,
GUB-ROM-62,,
GUB-RUS-83,,
GUB-RWN-74,,
GUB-SKN-99,,
GUB-SLU-86,,
GUB-SAM-90,,
GUB-SMA-69,,
GUB-STP-28,,
GUB-SAU-90,,
GUB-SEN-30,,
GUB-SER-75,,
GUB-SYC-54,,
GUB-SLE-26,,
GUB-SGP-91,,
GUB-SLO-28,,
GUB-SLO-16,,
GUB-SOS-95,,
GUB-SOM-14,,
GUB-SOI-35,,
GUB-ZSA-99,,
GUB-SGI-16,,
GUB-KOR-99,,
GUB-SSU-7,,
GUB-ESP-15,,
GUB-SRL-63,,
GUB-SUD-71,,
GUB-SUR-4,,
GUB-SWZ-3,,
GUB-SWE-58,,
GUB-SWI-4,,
GUB-SYR-32,,
GUB-TWN-50,,
GUB-TAJ-47,,
GUB-TAN-91,,
GUB-THA-39,,
GUB-BAH-76,,
GUB-GAM-40,,
GUB-TOG-54,,
GUB-TOG-45,,
GUB-TAT-3,,
GUB-TUN-12,,
GUB-TUR-94,,
GUB-TKM-8,,
GUB-TCI-32,,
GUB-TVL-55,,
GUB-UGN-59,,
GUB-UKR-62,,
GUB-UAE-7,,
GUB-GRB-64,,
GUB-UVG-17,,
GUB-URG-64,,
GUB-UZB-25,,
GUB-VNT-97,,
GUB-VAT-41,,
GUB-VEN-74,,
GUB-VNM-10,,
GUB-WSA-17,,
GUB-YMN-55,,
GUB-ZMB-27,,
GUB-ZMV-92,,
GUB-GUI-54,,
GUB-GUI-49,,
GUB-GUI-28,,
GUB-GUI-85,,
GUB-GUI-16,,
GUB-GUI-60,,
GUB-GUI-45,,
GUB-GUI-59,,
GUB-GUI-9,,
GUB-GUI-40,,
GUB-GUI-54,,
GUB-GUI-17,,
GUB-GUI-69,,
GUB-GUI-76,,
GUB-GUI-65,,
GUB-GUI-95,,
GUB-GUI-27,,
GUB-GUI-26,,
GUB-GUI-0,,
GUB-GUY-13,,
GUB-GUY-35,,
GUB-GUY-30,,
GUB-GUY-74,,
GUB-GUY-66,,
GUB-GUY-50,,
GUB-GUY-0,,
GUB-GUY-79,,
GUB-GUY-4,,
GUB-GUY-81,,
GUB-HAI-38,,
GUB-HAI-71,,
GUB-HAI-84,,
GUB-HAI-77,,
GUB-HAI-30,,
GUB-HAI-29,,
GUB-HAI-42,,
GUB-HAI-76,,
GUB-HAI-80,,
GUB-HON-15,,
GUB-HON-89,,
GUB-HON-94,,
GUB-HON-38,,
GUB-HON-32,,
GUB-HON-3,,
GUB-HON-23,,
GUB-HON-60,,
GUB-HON-58,,
GUB-HON-48,,
GUB-HON-56,,
GUB-HON-82,,
GUB-HON-91,,
GUB-HON-20,,
GUB-HON-97,,
GUB-HON-50,,
GUB-HON-97,,
GUB-HON-87,,
GUB-HON-21,,
GUB-HKG-30,,
GUB-HUN-19,,
GUB-HUN-69,,
GUB-HUN-21,,
GUB-HUN-43,,
GUB-HUN-23,,
GUB-HUN-90,,
GUB-HUN-26,,
GUB-HUN-62,,
GUB-HUN-90,,
GUB-HUN-92,,
GUB-HUN-95,,
GUB-HUN-18,,
GUB-HUN-51,,
GUB-HUN-40,,
GUB-HUN-75,,
GUB-HUN-37,,
GUB-HUN-32,,
GUB-HUN-37,,
GUB-HUN-6,,
GUB-HUN-7,,
GUB-ICE-34,,
GUB-ICE-45,,
GUB-ICE-24,,
GUB-ICE-64,,
GUB-ICE-37,,
GUB-ICE-39,,
GUB-ICE-74,,
GUB-ICE-91,,
GUB-ICE-24,,
GUB-IND-46,,
GUB-IND-41,,
GUB-IND-79,,
GUB-IND-81,,
GUB-IND-17,,
GUB-IND-34,,
GUB-IND-2,,
GUB-IND-63,,
GUB-IND-97,,
GUB-IND-60,,
GUB-IND-52,,
GUB-IND-9,,
GUB-IND-81,,
GUB-IND-87,,
GUB-IND-26,,
GUB-IND-92,,
GUB-IND-63,,
GUB-IND-24,,
GUB-IND-65,,
GUB-IND-17,,
GUB-IND-92,,
GUB-IND-97,,
GUB-IND-65,,
GUB-IND-95,,
GUB-IND-62,,
GUB-IND-31,,
GUB-IND-91,,
GUB-IND-81,,
GUB-IND-29,,
GUB-IND-72,,
GUB-IND-40,,
GUB-IND-26,,
GUB-IND-23,,
GUB-IND-63,,
GUB-IND-75,,
GUB-IND-29,,
GUB-IND-10,,
GUB-IND-20,,
GUB-IND-76,,
GUB-IND-21,,
GUB-IND-73,,
GUB-IND-32,,
GUB-IND-59,,
GUB-IND-87,,
GUB-IND-51,,
GUB-IND-82,,
GUB-IND-19,,
GUB-IND-81,,
GUB-IND-42,,
GUB-IND-17,,
GUB-IND-25,,
GUB-IND-58,,
GUB-IND-65,,
GUB-IND-12,,
GUB-IND-45,,
GUB-IND-78,,
GUB-IND-95,,
GUB-IND-83,,
GUB-IND-78,,
GUB-IND-59,,
GUB-IND-97,,
GUB-IND-36,,
GUB-IND-3,,
GUB-IND-73,,
GUB-IND-10,,
GUB-IND-40,,
GUB-IND-46,,
GUB-IND-36,,
GUB-IND-32,,
GUB-IND-62,,
GUB-IND-46,,
GUB-IND-59,,
GUB-IND-37,,
GUB-IND-40,,
GUB-IND-2,,
GUB-IND-80,,
GUB-IND-4,,
GUB-IND-44,,
GUB-IND-34,,
GUB-IND-16,,
GUB-IND-11,,
GUB-IND-42,,
GUB-IND-70,,
GUB-IND-61,,
GUY-AFG-27,,
GUY-ALD-65,,
GUY-ALB-53,,
GUY-DZA-40,,
GUY-ASM-59,,
GUY-AND-38,,
GUY-AGO-92,,
GUY-ARG-13,,
GUY-ARM-42,,
GUY-ABW-82,,
GUY-AUS-56,,
GUY-AUT-76,,
GUY-AZE-84,,
GUY-BHR-26,,
GUY-BGD-41,,
GUY-BRB-11,,
GUY-BLR-50,,
GUY-BEL-55,,
GUY-BLZ-87,,
GUY-BEN-83,,
GUY-BMU-35,,
GUY-BTN-98,,
GUY-BOL-51,,
GUY-BIH-0,,
GUY-BWA-87,,
GUY-BRA-0,,
GUY-BRN-53,,
GUY-BGR-59,,
GUY-BFA-12,,
GUY-BDI-81,,
GUY-KHM-79,,
GUY-CMR-34,,
GUY-CAN-11,,
GUY-CPV-14,,
GUY-CYM-89,,
GUY-CAF-90,,
GUY-TCD-12,,
GUY-CHL-95,,
GUY-CHN-52,,
GUY-COL-29,,
GUY-COM-8,,
GUY-COG-94,,
GUY-COD-71,,
GUY-COK-20,,
GUY-CRI-18,,
GUY-HRV-11,,
GUY-CUB-10,,
GUY-CUW-66,,
GUY-CYP-38,,
GUY-CZE-62,,
GUY-DNK-72,,
GUY-DJI-57,,
GUY-DMA-67,,
GUY-DOM-52,,
GUY-TLS-18,,
GUY-ECU-51,,
GUY-EGY-55,,
GUY-SLV-81,,
GUY-GNQ-43,,
GUY-ERI-53,,
GUY-EST-45,,
GUY-ETH-98,,
GUY-FLK-47,,
GUY-FRO-58,,
GUY-FSM-94,,
GUY-FJI-44,,
GUY-FIN-50,,
GUY-FRA-24,,
GUY-PYF-13,,
GUY-GAB-69,,
GUY-GEO-21,,
GUY-DEU-81,,
GUY-GHA-41,,
GUY-GBR-27,,
GUY-GRC-7,,
GUY-GRD-0,,
GUY-GRE-21,,
GUY-GUM-75,,
GUY-GUA-86,,
GUY-GUI-92,,
GUY-GUB-3,,
GUY-HAI-96,,
GUY-HON-79,,
GUY-HKG-69,,
GUY-HUN-69,,
GUY-ICE-97,,
GUY-IND-5,,
GUY-INA-52,,
GUY-IRN-19,,
GUY-IRQ-49,,
GUY-IRL-0,,
GUY-ISM-64,,
GUY-ISR-45,,
GUY-ITA-38,,
GUY-IVC-52,,
GUY-JAM-33,,
GUY-JPN-74,,
GUY-JOR-77,,
GUY-KZH-17,,
GUY-KEY-59,,
GUY-KIR-21,,
GUY-KOS-80,,
GUY-KUW-64,,
GUY-KYG-68,,
GUY-LAO-69,,
GUY-LAT-76,,
GUY-LEB-41,,
GUY-LES-85,,
GUY-LIB-84,,
GUY-LBY-27,,
GUY-LIE-56,,
GUY-LIT-26,,
GUY-LXB-33,,
GUY-MAU-9,,
GUY-MAC-18,,
GUY-MAD-85,,
GUY-MAW-5,,
GUY-MYL-34,,
GUY-MDL-29,,
GUY-MAL-5,,
GUY-MAA-17,,
GUY-MAI-11,,
GUY-MAN-57,,
GUY-MAU-48,,
GUY-MEX-74,,
GUY-MOD-39,,
GUY-MOC-25,,
GUY-MON-5,,
GUY-MOG-62,,
GUY-MOR-59,,
GUY-MOZ-9,,
GUY-MYN-33,,
GUY-NMB-15,,
GUY-NEP-20,,
GUY-NTR-67,,
GUY-NCA-78,,
GUY-NZL-81,,
GUY-NCG-19,,
GUY-NGR-80,,
GUY-NIG-96,,
GUY-PRK-0,,
GUY-NCY-95,,
GUY-NMI-12,,
GUY-NRW-84,,
GUY-OMN-21,,
GUY-PAK-45,,
GUY-PAU-36,,
GUY-PAT-57,,
GUY-PAN-88,,
GUY-PNG-12,,
GUY-PRG-33,,
GUY-PER-72,,
GUY-PHP-38,,
GUY-POL-43,,
GUY-PTR-32,,
GUY-PRO-35,,
GUY-QTR-89,,
GUY-ROM-21,,
GUY-RUS-86,,
GUY-RWN-98,,
GUY-SKN-67,,
GUY-SLU-4,,
GUY-SAM-42,,
GUY-SMA-49,,
GUY-STP-92,,
GUY-SAU-38,,
GUY-SEN-70,,
GUY-SER-17,,
GUY-SYC-50,,
GUY-SLE-1,,
GUY-SGP-15,,
GUY-SLO-95,,
GUY-SLO-84,,
GUY-SOS-99,,
GUY-SOM-76,,
GUY-SOI-85,,
GUY-ZSA-26,,
GUY-SGI-84,,
GUY-KOR-16,,
GUY-SSU-62,,
GUY-ESP-35,,
GUY-SRL-20,,
GUY-SUD-88,,
GUY-SUR-31,,
GUY-SWZ-42,,
GUY-SWE-3,,
GUY-SWI-52,,
GUY-SYR-26,,
GUY-TWN-52,,
GUY-TAJ-63,,
GUY-TAN-9,,
GUY-THA-11,,
GUY-BAH-76,,
GUY-GAM-95,,
GUY-TOG-69,,
GUY-TOG-42,,
GUY-TAT-0,,
GUY-TUN-67,,
GUY-TUR-11,,
GUY-TKM-31,,
GUY-TCI-32,,
GUY-TVL-30,,
GUY-UGN-68,,
GUY-UKR-85,,
GUY-UAE-78,,
GUY-GRB-27,,
GUY-UVG-65,,
GUY-URG-22,,
GUY-UZB-82,,
GUY-VNT-61,,
GUY-VAT-22,,
GUY-VEN-51,,
GUY-VNM-18,,
GUY-WSA-62,,
GUY-YMN-14,,
GUY-ZMB-70,,
GUY-ZMV-79,,
GUY-GUI-99,,
GUY-GUI-3,,
GUY-GUI-47,,
GUY-GUI-95,,
GUY-GUI-4,,
GUY-GUI-37,,
GUY-GUI-22,,
GUY-GUI-54,,
GUY-GUI-2,,
GUY-GUI-12,,
GUY-GUI-81,,
GUY-GUI-83,,
GUY-GUI-25,,
GUY-GUI-91,,
GUY-GUI-69,,
GUY-GUI-86,,
GUY-GUI-61,,
GUY-GUI-84,,
GUY-GUI-81,,
GUY-GUB-33,,
GUY-GUB-52,,
GUY-GUB-17,,
GUY-GUB-58,,
GUY-GUB-42,,
GUY-GUB-37,,
GUY-GUB-0,,
GUY-GUB-97,,
GUY-HAI-93,,
GUY-HAI-55,,
GUY-HAI-49,,
GUY-HAI-62,,
GUY-HAI-90,,
GUY-HAI-40,,
GUY-HAI-58,,
GUY-HAI-93,,
GUY-HAI-1,,
GUY-HON-68,,
GUY-HON-19,,
GUY-HON-10,,
GUY-HON-43,,
GUY-HON-35,,
GUY-HON-14,,
GUY-HON-15,,
GUY-HON-65,,
GUY-HON-6,,
GUY-HON-8,,
GUY-HON-9,,
GUY-HON-70,,
GUY-HON-27,,
GUY-HON-13,,
GUY-HON-62,,
GUY-HON-26,,
GUY-HON-25,,
GUY-HON-18,,
GUY-HON-47,,
GUY-HKG-1,,
GUY-HUN-34,,
GUY-HUN-93,,
GUY-HUN-73,,
GUY-HUN-79,,
GUY-HUN-14,,
GUY-HUN-87,,
GUY-HUN-41,,
GUY-HUN-16,,
GUY-HUN-22,,
GUY-HUN-6,,
GUY-HUN-16,,
GUY-HUN-24,,
GUY-HUN-99,,
GUY-HUN-6,,
GUY-HUN-85,,
GUY-HUN-75,,
GUY-HUN-90,,
GUY-HUN-45,,
GUY-HUN-6,,
GUY-HUN-79,,
GUY-ICE-23,,
GUY-ICE-95,,
GUY-ICE-70,,
GUY-ICE-23,,
GUY-ICE-18,,
GUY-ICE-71,,
GUY-ICE-60,,
GUY-ICE-57,,
GUY-ICE-32,,
GUY-IND-33,,
GUY-IND-65,,
GUY-IND-62,,
GUY-IND-70,,
GUY-IND-61,,
GUY-IND-67,,
GUY-IND-54,,
GUY-IND-57,,
GUY-IND-17,,
GUY-IND-6,,
GUY-IND-46,,
GUY-IND-92,,
GUY-IND-60,,
GUY-IND-77,,
