Chengdu,China,August,6,CHN246
Beijing,China,March,1,CHN989
Shanghai,China,August,6,CHN558
Yopal,Colombia,April,6,COL226
San Andres,Colombia,July,3,COL160
Sonson,Colombia,April,4,COL258
Sogamoso,Colombia,October,6,COL842
Barrancabermeja,Colombia,June,9,COL445
Girardot,Colombia,June,2,COL681
Campoalegre,Colombia,November,3,COL358
Tuquerres,Colombia,April,7,COL36
Mocoa,Colombia,November,5,COL807
Cartago,Colombia,December,3,COL746
Soledad,Colombia,November,9,COL882
Sabanalarga,Colombia,September,6,COL18
Arjona,Colombia,April,5,COL612
Magangue,Colombia,February,9,COL200
Valledupar,Colombia,October,7,COL669
San Jose del Guaviare,Colombia,July,2,COL264
Puerto Lopez,Colombia,August,1,COL319
Yarumal,Colombia,February,0,COL449
Puerto Berrio,Colombia,November,5,COL44
Turbo,Colombia,July,9,COL610
Tunja,Colombia,,2,COL99
Chiquinquira,Colombia,February,3,COL117
Duitama,Colombia,September,4,COL354
Ayapel,Colombia,September,6,COL504
Lorica,Colombia,April,0,COL813
Socorro,Colombia,February,1,COL675
Riohacha,Colombia,February,4,COL918
Armenia,Colombia,June,5,COL328
Pereira,Colombia,July,4,COL503
Honda,Colombia,December,1,COL785
San Vicente del Caguan,Colombia,October,6,COL27
Florencia,Colombia,September,8,COL513
Guapi,Colombia,October,5,COL697
Neiva,Colombia,March,9,COL895
Garzon,Colombia,August,0,COL245
Ipiales,Colombia,January,3,COL897
Buenaventura,Colombia,September,2,COL531
Tulua,Colombia,March,9,COL858
El Carmen de Bolivar,Colombia,August,6,COL562
Jurado,Colombia,March,8,COL804
Nuqui,Colombia,,0,COL32
Quibdo,Colombia,December,3,COL482
El Banco,Colombia,September,5,COL468
Cienaga,Colombia,November,4,COL657
Sincelejo,Colombia,June,6,COL249
Tolu,Colombia,March,2,COL915
Arauca,Colombia,April,6,COL917
Tame,Colombia,March,0,COL576
Pamplona,Colombia,January,2,COL45
Ocana,Colombia,March,0,COL15
Orocue,Colombia,December,3,COL98
Obando,Colombia,April,6,COL743
San Martin,Colombia,July,1,COL421
Puerto Carreno,Colombia,February,8,COL485
Bello,Colombia,August,9,COL791
Monteria,Colombia,January,7,COL154
Bucaramanga,Colombia,April,2,COL600
Ibague,Colombia,October,2,COL400
Popayan,Colombia,February,0,COL234
Santa Marta,Colombia,March,0,COL255
Cucuta,Colombia,July,7,COL950
Villavicencio,Colombia,,8,COL996
Tumaco,Colombia,,1,COL610
Manizales,Colombia,October,5,COL488
Pasto,Colombia,November,7,COL879
Barranquilla,Colombia,January,9,COL676
Cartagena,Colombia,December,8,COL128
Mitu,Colombia,August,3,COL822
Leticia,Colombia,August,8,COL912
Medellin,Colombia,July,8,COL313
Cali,Colombia,June,5,COL180
Bogota,Colombia,December,1,COL898
Moroni,Comoros,,0,COM301
Madingou,Congo (Brazzaville),February,0,COG506
Kinkala,Congo (Brazzaville),November,7,COG226
Ewo,Congo (Brazzaville),July,5,COG5
Impfondo,Congo (Brazzaville),July,8,COG816
Sembe,Congo (Brazzaville),August,2,COG519
Moloundou,Congo (Brazzaville),October,9,COG99
Owando,Congo (Brazzaville),July,2,COG249
Makoua,Congo (Brazzaville),December,0,COG984
Sibiti,Congo (Brazzaville),March,8,COG755
Mossendjo,Congo (Brazzaville),June,5,COG657
Loubomo,Congo (Brazzaville),November,2,COG407
Gamboma,Congo (Brazzaville),June,2,COG546
Djambala,Congo (Brazzaville),August,9,COG162
Ouesso,Congo (Brazzaville),September,4,COG760
Kayes,Congo (Brazzaville),,8,COG644
Pointe-Noire,Congo (Brazzaville),August,7,COG215
Brazzaville,Congo (Brazzaville),July,8,COG707
Buluko,Congo (Kinshasa),March,2,COD727
Zongo,Congo (Kinshasa),September,6,COD226
Libenge,Congo (Kinshasa),March,2,COD551
Bongandanga,Congo (Kinshasa),January,7,COD666
Ikela,Congo (Kinshasa),,3,COD58
Binga,Congo (Kinshasa),March,3,COD959
Basankusu,Congo (Kinshasa),January,3,COD693
Boende,Congo (Kinshasa),October,6,COD94
Gbadolite,Congo (Kinshasa),June,1,COD631
Businga,Congo (Kinshasa),June,6,COD569
Bosobolo,Congo (Kinshasa),April,1,COD573
Yangambi,Congo (Kinshasa),September,0,COD119
Aketi,Congo (Kinshasa),November,6,COD513
Mongbwalu,Congo (Kinshasa),January,0,COD0
Bafwasende,Congo (Kinshasa),August,4,COD496
Bunia,Congo (Kinshasa),October,4,COD521
Wamba,Congo (Kinshasa),September,8,COD434
Basoko,Congo (Kinshasa),July,2,COD51
Kenge,Congo (Kinshasa),April,2,COD594
Bolobo,Congo (Kinshasa),August,8,COD810
Kahemba,Congo (Kinshasa),September,4,COD653
Bulungu,Congo (Kinshasa),October,7,COD403
Lusanga,Congo (Kinshasa),April,8,COD520
Mangai,Congo (Kinshasa),October,2,COD12
Kasongo-Lunda,Congo (Kinshasa),January,5,COD936
Mushie,Congo (Kinshasa),October,5,COD542
Dibaya,Congo (Kinshasa),December,7,COD640
Mweka,Congo (Kinshasa),June,2,COD694
Luebo,Congo (Kinshasa),,3,COD997
Demba,Congo (Kinshasa),February,7,COD467
Ilebo,Congo (Kinshasa),June,0,COD461
Moanda,Congo (Kinshasa),February,8,COD410
Kimpese,Congo (Kinshasa),February,5,COD540
Kasangulu,Congo (Kinshasa),February,7,COD403
Mbanza-Ngungu,Congo (Kinshasa),November,9,COD720
Tshela,Congo (Kinshasa),March,0,COD197
Mwenga,Congo (Kinshasa),October,2,COD146
Kampene,Congo (Kinshasa),November,0,COD260
Kalima,Congo (Kinshasa),September,0,COD633
Lubutu,Congo (Kinshasa),June,7,COD600
Kabinda,Congo (Kinshasa),January,5,COD82
Lubao,Congo (Kinshasa),July,7,COD300
Lusambo,Congo (Kinshasa),January,4,COD77
Gandajika,Congo (Kinshasa),October,1,COD574
Lodja,Congo (Kinshasa),September,0,COD144
Dilolo,Congo (Kinshasa),September,8,COD986
Nyunzu,Congo (Kinshasa),February,9,COD918
Kasaji,Congo (Kinshasa),September,0,COD78
Luanza,Congo (Kinshasa),January,5,COD870
Moba,Congo (Kinshasa),February,0,COD888
Bukama,Congo (Kinshasa),March,2,COD645
Kaniama,Congo (Kinshasa),October,9,COD92
Kipushi,Congo (Kinshasa),November,7,COD688
Kambove,Congo (Kinshasa),August,6,COD249
Kongolo,Congo (Kinshasa),February,7,COD492
Kabalo,Congo (Kinshasa),February,3,COD352
Beni,Congo (Kinshasa),April,6,COD21
Lisala,Congo (Kinshasa),November,5,COD491
Gemena,Congo (Kinshasa),September,5,COD457
Buta,Congo (Kinshasa),December,1,COD267
Watsa,Congo (Kinshasa),March,9,COD741
Isiro,Congo (Kinshasa),,9,COD692
Bondo,Congo (Kinshasa),October,2,COD180
Inongo,Congo (Kinshasa),June,5,COD96
Tshikapa,Congo (Kinshasa),August,0,COD195
Boma,Congo (Kinshasa),December,1,COD198
Bukavu,Congo (Kinshasa),August,0,COD654
Uvira,Congo (Kinshasa),October,7,COD62
Kindu,Congo (Kinshasa),,2,COD977
Mwene-Ditu,Congo (Kinshasa),June,2,COD90
Likasi,Congo (Kinshasa),,0,COD1
Manono,Congo (Kinshasa),January,6,COD793
Kamina,Congo (Kinshasa),February,4,COD765
Mbandaka,Congo (Kinshasa),July,2,COD700
Kisangani,Congo (Kinshasa),February,2,COD172
Bandundu,Congo (Kinshasa),June,4,COD325
Kananga,Congo (Kinshasa),April,9,COD145
Kasongo,Congo (Kinshasa),November,7,COD902
Mbuji-Mayi,Congo (Kinshasa),April,4,COD27
Kalemie,Congo (Kinshasa),February,3,COD741
Butembo,Congo (Kinshasa),April,8,COD582
Goma,Congo (Kinshasa),February,7,COD250
Bumba,Congo (Kinshasa),August,8,COD134
Kikwit,Congo (Kinshasa),September,1,COD978
Matadi,Congo (Kinshasa),January,0,COD681
Kolwezi,Congo (Kinshasa),October,4,COD437
Lubumbashi,Congo (Kinshasa),March,9,COD896
Kinshasa,Congo (Kinshasa),,9,COD135
Rarotonga,Cook Islands,August,2,COK590
Heredia,Costa Rica,July,5,CRI125
Cartago,Costa Rica,March,9,CRI303
Golfito,Costa Rica,January,4,CRI922
Alajuela,Costa Rica,December,2,CRI970
Canas,Costa Rica,October,7,CRI683
Sixaola,Costa Rica,April,5,CRI453
Puntarenas,Costa Rica,October,8,CRI828
Ciudad Cortes,Costa Rica,July,6,CRI709
Quesada,Costa Rica,March,9,CRI48
Liberia,Costa Rica,July,7,CRI963
La Cruz,Costa Rica,September,4,CRI78
Puerto Limon,Costa Rica,January,3,CRI189
San Jose,Costa Rica,January,3,CRI593
Sibenik,Croatia,March,6,HRV787
Karlovac,Croatia,February,4,HRV537
Rijeka,Croatia,January,1,HRV894
Slavonski Brod,Croatia,August,9,HRV32
Dubrovnik,Croatia,March,7,HRV628
Split,Croatia,April,3,HRV180
Zadar,Croatia,January,4,HRV589
Pula,Croatia,September,6,HRV884
Osijek,Croatia,November,4,HRV157
Zagreb,Croatia,September,6,HRV342
Ciego de Avila,Cuba,June,3,CUB690
Palma Soriano,Cuba,June,0,CUB335
San Antonio de los Banos,Cuba,July,0,CUB606
Guines,Cuba,September,6,CUB538
Caibarien,Cuba,January,0,CUB567
Placetas,Cuba,October,6,CUB590
Cienfuegos,Cuba,January,0,CUB94
Nueva Gerona,Cuba,March,9,CUB22
Sancti Spiritus,Cuba,March,8,CUB147
Moron,Cuba,April,5,CUB475
Nuevitas,Cuba,November,0,CUB578
Manzanillo,Cuba,October,2,CUB130
Bayamo,Cuba,,9,CUB463
Banes,Cuba,February,2,CUB29
Las Tunas,Cuba,September,0,CUB10
Artemisa,Cuba,August,9,CUB466
Matanzas,Cuba,June,7,CUB798
Colon,Cuba,April,5,CUB617
Sagua la Grande,Cuba,November,1,CUB705
Pinar del Rio,Cuba,October,4,CUB253
Camaguey,Cuba,January,2,CUB205
Guantanamo,Cuba,August,0,CUB997
Holguin,Cuba,July,5,CUB518
Santa Clara,Cuba,June,6,CUB662
Santiago de Cuba,Cuba,February,8,CUB463
Havana,Cuba,April,6,CUB252
Willemstad,Curacao,February,5,CUW561
Larnaka,Cyprus,September,0,CYP277
Paphos,Cyprus,January,7,CYP690
Lemosos,Cyprus,March,4,CYP255
Nicosia,Cyprus,,8,CYP17
Usti Nad Labem,Czech Republic,October,2,CZE19
Hradec Kralove,Czech Republic,July,7,CZE596
Ceske Budejovice,Czech Republic,April,5,CZE2
Liberec,Czech Republic,November,5,CZE832
Olomouc,Czech Republic,June,4,CZE949
Pizen,Czech Republic,October,4,CZE294
Jihlava,Czech Republic,August,9,CZE314
Zlin,Czech Republic,April,6,CZE383
Brno,Czech Republic,February,0,CZE297
Pardubice,Czech Republic,October,7,CZE587
Ostrava,Czech Republic,July,1,CZE480
Prague,Czech Republic,June,4,CZE457
Vejle,Denmark,June,3,DNK335
Hillerod,Denmark,,6,DNK790
Soro,Denmark,September,5,DNK536
Viborg,Denmark,October,7,DNK40
Roskilde,Denmark,December,1,DNK452
Svendborg,Denmark,June,4,DNK388
Odense,Denmark,October,8,DNK610
Esbjerg,Denmark,November,6,DNK19
Frederikshavn,Denmark,November,6,DNK820
Aalborg,Denmark,November,4,DNK66
Aarhus,Denmark,August,9,DNK219
Kobenhavn,Denmark,July,8,DNK997
Dikhil,Djibouti,April,1,DJI864
Tadjoura,Djibouti,June,4,DJI72
Ali Sabih,Djibouti,January,2,DJI885
Obock,Djibouti,October,5,DJI230
Djibouti,Djibouti,January,3,DJI148
Roseau,Dominica,August,0,DMA246
Sabaneta,Dominican Republic,July,5,DOM542
Mao,Dominican Republic,November,0,DOM407
Cotui,Dominican Republic,,5,DOM436
Puerto Plata,Dominican Republic,August,4,DOM336
Dajabon,Dominican Republic,June,6,DOM939
Moca,Dominican Republic,October,6,DOM843
Salcedo,Dominican Republic,January,6,DOM398
Jimani,Dominican Republic,December,9,DOM213
Elias Pina,Dominican Republic,January,1,DOM728
Pedernales,Dominican Republic,June,6,DOM888
Azua,Dominican Republic,March,7,DOM634
Bonao,Dominican Republic,July,3,DOM444
Bani,Dominican Republic,October,2,DOM481
Hato Mayor,Dominican Republic,January,5,DOM376
Monte Plata,Dominican Republic,June,5,DOM974
Nagua,Dominican Republic,April,1,DOM460
Samana,Dominican Republic,,0,DOM226
San Cristobal,Dominican Republic,July,6,DOM725
El Seibo,Dominican Republic,August,2,DOM49
Higuey,Dominican Republic,March,8,DOM455
Neiba,Dominican Republic,December,0,DOM314
La Vega,Dominican Republic,October,5,DOM447
San Francisco de Macoris,Dominican Republic,July,9,DOM272
San Pedro de Macoris,Dominican Republic,December,1,DOM7
Monte Cristi,Dominican Republic,August,9,DOM354
Barahona,Dominican Republic,January,9,DOM825
Bavaro,Dominican Republic,January,4,DOM197
La Romana,Dominican Republic,April,7,DOM355
San Juan,Dominican Republic,October,5,DOM529
Santiago,Dominican Republic,November,3,DOM867
Santo Domingo,Dominican Republic,June,9,DOM320
Dili,East Timor,September,2,TLS725
Puyo,Ecuador,August,3,ECU547
Tulcan,Ecuador,December,3,ECU868
Pinas,Ecuador,July,2,ECU730
Puerto Villamil,Ecuador,September,4,ECU719
Puerto Baquerizo Moreno,Ecuador,November,7,ECU735
Guaranda,Ecuador,December,6,ECU472
Azogues,Ecuador,December,2,ECU199
Salinas,Ecuador,,8,ECU292
Alausi,Ecuador,April,8,ECU991
Sangolqui,Ecuador,,5,ECU635
Muisne,Ecuador,October,8,ECU668
San Gabriel,Ecuador,April,4,ECU572
Macara,Ecuador,June,0,ECU426
Zamora,Ecuador,December,1,ECU500
Latacunga,Ecuador,November,8,ECU607
Milagro,Ecuador,January,5,ECU325
Babahoyo,Ecuador,January,7,ECU28
Chone,Ecuador,,0,ECU116
Jipijapa,Ecuador,,1,ECU396
Yaupi,Ecuador,March,2,ECU832
Macas,Ecuador,March,1,ECU222
Cayambe,Ecuador,December,8,ECU838
Ambato,Ecuador,December,4,ECU40
Tena,Ecuador,January,2,ECU182
Valdez,Ecuador,November,9,ECU792
San Lorenzo,Ecuador,June,1,ECU717
Esmeraldas,Ecuador,December,7,ECU16
Ibarra,Ecuador,March,2,ECU867
Portoviejo,Ecuador,December,9,ECU840
Machala,Ecuador,March,8,ECU553
Loja,Ecuador,August,4,ECU786
Manta,Ecuador,June,8,ECU86
Riobamba,Ecuador,,7,ECU323
Cuenca,Ecuador,September,3,ECU225
Santa Cruz,Ecuador,July,8,ECU865
Quito,Ecuador,December,3,ECU976
Guayaquil,Ecuador,,3,ECU384
Shibin el Kom,Egypt,October,3,EGY638
Benha,Egypt,September,9,EGY328
Zagazig,Egypt,September,5,EGY796
Kafr el Sheikh,Egypt,October,4,EGY30
Tanta,Egypt,August,4,EGY50
Ismailia,Egypt,November,5,EGY429
El Mansura,Egypt,June,7,EGY593
Dumyat,Egypt,November,2,EGY393
Matruh,Egypt,March,0,EGY86
El Alamein,Egypt,April,6,EGY701
El Daba,Egypt,,0,EGY914
Salum,Egypt,July,3,EGY545
Damanhur,Egypt,February,6,EGY343
Samalut,Egypt,February,5,EGY787
Mallawi,Egypt,April,1,EGY451
Beni Mazar,Egypt,August,4,EGY879
Beni Suef,Egypt,September,2,EGY758
Rashid,Egypt,June,6,EGY270
Qasr Farafra,Egypt,August,4,EGY561
El Qasr,Egypt,June,3,EGY699
Isna,Egypt,December,6,EGY701
Qena,Egypt,October,8,EGY786
Girga,Egypt,March,9,EGY794
Sohag,Egypt,July,7,EGY279
Berenice,Egypt,June,6,EGY83
Bur Safaga,Egypt,September,6,EGY939
El Tur,Egypt,August,8,EGY172
El Arish,Egypt,June,4,EGY358
El Giza,Egypt,,4,EGY714
Siwa,Egypt,October,3,EGY570
El Minya,Egypt,September,5,EGY956
Kom Ombo,Egypt,June,1,EGY216
El Kharga,Egypt,December,7,EGY326
Hurghada,Egypt,October,6,EGY785
Suez,Egypt,June,2,EGY271
Bur Said,Egypt,April,0,EGY540
El Faiyum,Egypt,December,0,EGY20
Aswan,Egypt,December,7,EGY304
Asyut,Egypt,October,6,EGY491
Luxor,Egypt,September,6,EGY666
Alexandria,Egypt,November,9,EGY531
Cairo,Egypt,July,3,EGY704
Ahuachapan,El Salvador,December,5,SLV732
Cojutepeque,El Salvador,October,3,SLV308
Nueva San Salvador,El Salvador,February,1,SLV221
Zacatecoluca,El Salvador,January,4,SLV273
La Union,El Salvador,October,7,SLV343
San Francisco Gotera,El Salvador,January,3,SLV542
San Vicente,El Salvador,July,8,SLV788
Usulutan,El Salvador,January,1,SLV994
Chalatenango,El Salvador,December,2,SLV915
Sensuntepeque,El Salvador,July,1,SLV548
Sonsonate,El Salvador,February,9,SLV735
San Miguel,El Salvador,November,5,SLV919
Santa Ana,El Salvador,August,6,SLV82
San Salvador,El Salvador,September,9,SLV957
Evinayong,Equatorial Guinea,October,1,GNQ186
Luba,Equatorial Guinea,,6,GNQ589
Calatrava,Equatorial Guinea,December,5,GNQ877
Mongomo,Equatorial Guinea,August,5,GNQ468
Bata,Equatorial Guinea,July,3,GNQ932
Malabo,Equatorial Guinea,January,2,GNQ226
Tessenei,Eritrea,February,7,ERI917
Agordat,Eritrea,January,5,ERI333
Massawa,Eritrea,April,3,ERI961
Keren,Eritrea,March,2,ERI370
Adi Ugri,Eritrea,September,6,ERI804
Assab,Eritrea,July,5,ERI930
Asmara,Eritrea,December,7,ERI405
Haapsalu,Estonia,June,8,EST72
Viljandi,Estonia,June,7,EST245
Kohtla-Jarve,Estonia,November,9,EST159
Narva,Estonia,September,4,EST166
Tartu,Estonia,June,5,EST351
Parnu,Estonia,February,4,EST374
Tallinn,Estonia,September,8,EST456
Awasa,Ethiopia,November,1,ETH574
Gore,Ethiopia,July,0,ETH72
Debre Birhan,Ethiopia,April,1,ETH491
Bati,Ethiopia,October,9,ETH621
Adigrat,Ethiopia,June,7,ETH808
Aksum,Ethiopia,November,0,ETH968
Yirga Alem,Ethiopia,January,9,ETH352
Hosaina,Ethiopia,September,6,ETH697
Dila,Ethiopia,March,7,ETH274
Giyon,Ethiopia,February,0,ETH164
Hagere Hiywet,Ethiopia,July,6,ETH678
Nekemte,Ethiopia,January,5,ETH0
Asela,Ethiopia,October,5,ETH721
Shashemene,Ethiopia,September,3,ETH422
Dembi Dolo,Ethiopia,November,4,ETH220
Gimbi,Ethiopia,July,9,ETH102
Asosa,Ethiopia,February,6,ETH592
Jijiga,Ethiopia,December,7,ETH958
Debre Markos,Ethiopia,September,1,ETH237
Dese,Ethiopia,November,0,ETH688
Sodo,Ethiopia,March,0,ETH384
Arba Minch,Ethiopia,June,2,ETH129
Harar,Ethiopia,January,0,ETH206
Goba,Ethiopia,August,7,ETH372
Jima,Ethiopia,October,6,ETH346
Nazret,Ethiopia,June,4,ETH77
Nagele,Ethiopia,April,1,ETH373
Gode,Ethiopia,April,3,ETH400
Dolo Bay,Ethiopia,July,5,ETH214
Bahir Dar,Ethiopia,March,2,ETH836
Mekele,Ethiopia,December,4,ETH76
Dire Dawa,Ethiopia,March,4,ETH860
Gonder,Ethiopia,October,7,ETH260
Addis Ababa,Ethiopia,August,1,ETH768
Fox Bay,Falkland Islands,August,9,FLK356
Stanley,Falkland Islands,June,8,FLK130
Klaksvik,Faroe Islands,August,1,FRO114
Torshavn,Faroe Islands,,8,FRO659
Palikir,Federated States of Micronesia,October,3,FSM816
Nandi,Fiji,March,5,FJI859
Lautoka,Fiji,March,0,FJI303
Labasa,Fiji,,8,FJI180
Suva,Fiji,,8,FJI489
Hameenlinna,Finland,October,7,FIN600
Kouvola,Finland,June,7,FIN991
Mikkeli,Finland,October,4,FIN531
Savonlinna,Finland,April,0,FIN674
Pori,Finland,November,9,FIN12
Sodankyla,Finland,June,9,FIN855
Jyvaskyla,Finland,November,5,FIN793
Kuopio,Finland,January,0,FIN513
Lappeenranta,Finland,,1,FIN103
Porvoo,Finland,,2,FIN342
Kemijarvi,Finland,January,8,FIN491
Kokkola,Finland,January,2,FIN218
Lahti,Finland,January,3,FIN574
Joensuu,Finland,,6,FIN636
Turku,Finland,December,3,FIN426
Kemi,Finland,December,1,FIN695
Oulu,Finland,December,6,FIN363
Rovaniemi,Finland,,2,FIN913
Vaasa,Finland,October,4,FIN774
Tampere,Finland,April,7,FIN158
Helsinki,Finland,November,8,FIN327
Annecy,France,January,2,FRA751
Roanne,France,September,8,FRA84
Roura,France,July,8,FRA160
Sinnamary,France,December,0,FRA445
St.-Brieuc,France,January,6,FRA247
Poitier,France,,0,FRA85
Angers,France,August,7,FRA820
Biarritz,France,September,9,FRA106
Aix-en-Provence,France,July,5,FRA123
Perpignan,France,January,4,FRA713
Tarbes,France,September,5,FRA476
Clermont-Ferrand,France,August,6,FRA106
Melun,France,September,3,FRA784
Arras,France,September,5,FRA536
Besancon,France,February,5,FRA375
Saint-Georges,France,January,1,FRA155
Saint-Etienne,France,February,1,FRA23
Grenoble,France,July,5,FRA194
Fort-de-France,France,,2,FRA69
Saint-Laurent-du-Maroni,France,,2,FRA46
Iracoubo,France,January,9,FRA263
Cherbourg,France,October,8,FRA939
Caen,France,September,3,FRA352
Lorient,France,April,8,FRA140
Brest,France,June,9,FRA375
Le Mans,France,September,9,FRA106
Nantes,France,March,7,FRA48
Agen,France,November,6,FRA465
Ajaccio,France,June,2,FRA427
Bastia,France,July,3,FRA502
Toulon,France,,5,FRA311
Beziers,France,March,8,FRA311
Montpellier,France,February,7,FRA234
Nimes,France,December,2,FRA593
Vichy,France,March,4,FRA184
Nevers,France,November,1,FRA256
Auxerre,France,June,6,FRA893
Dijon,France,June,3,FRA971
Bourges,France,July,9,FRA245
Tours,France,June,3,FRA838
Orleans,France,March,4,FRA816
Dieppe,France,December,1,FRA654
Rouen,France,July,4,FRA163
Versailles,France,January,4,FRA775
Brive,France,July,4,FRA380
Troyes,France,July,2,FRA351
Reims,France,July,6,FRA197
Calais,France,August,2,FRA293
Amiens,France,August,1,FRA832
Mulhouse,France,,1,FRA237
Nancy,France,March,2,FRA554
Metz,France,December,8,FRA45
Pointe-a-Pitre,France,June,3,FRA1
Basse-terre,France,September,5,FRA128
St.-Benoit,France,August,0,FRA564
Dzaoudzi,France,March,0,FRA686
Rennes,France,December,7,FRA304
Nice,France,September,8,FRA466
Toulouse,France,October,2,FRA989
Limoges,France,July,3,FRA301
Lille,France,August,3,FRA255
Strasbourg,France,October,9,FRA163
Kourou,France,November,1,FRA688
La Rochelle,France,,8,FRA714
Bordeaux,France,April,3,FRA184
Marseille,France,September,5,FRA636
Le Havre,France,March,3,FRA974
St.-Denis,France,December,1,FRA794
Lyon,France,July,1,FRA68
Cayenne,France,March,8,FRA393
Paris,France,,3,FRA257
Papeete,French Polynesia,December,3,PYF178
Ebebiyin,Gabon,July,1,GAB812
Tchibanga,Gabon,March,0,GAB320
Mekambo,Gabon,June,9,GAB183
Makokou,Gabon,October,4,GAB781
Mitzik,Gabon,November,4,GAB816
Bitam,Gabon,September,1,GAB487
Lambarene,Gabon,November,6,GAB791
Bifoum,Gabon,July,0,GAB559
Ndende,Gabon,August,8,GAB382
Mouila,Gabon,September,2,GAB166
Omboue,Gabon,December,0,GAB307
Moanda,Gabon,August,8,GAB159
Okandja,Gabon,August,0,GAB850
Koulamoutou,Gabon,August,6,GAB944
Oyem,Gabon,,3,GAB481
Mayumba,Gabon,September,2,GAB764
Gamba,Gabon,September,9,GAB612
Franceville,Gabon,December,4,GAB662
Libreville,Gabon,November,3,GAB272
Port-Gentil,Gabon,June,8,GAB345
Kutaisi,Georgia,March,4,GEO747
Tskhinvali,Georgia,July,2,GEO815
Poti,Georgia,January,1,GEO615
Rustavi,Georgia,December,7,GEO683
Batumi,Georgia,December,4,GEO657
Sukhumi,Georgia,April,7,GEO861
Tbilisi,Georgia,April,0,GEO91
Mainz,Germany,April,4,DEU117
Schwerin,Germany,August,8,DEU630
Bielefeld,Germany,March,4,DEU591
Dortmund,Germany,,0,DEU177
Duisburg,Germany,March,3,DEU850
Wuppertal,Germany,July,7,DEU633
Essen,Germany,October,1,DEU710
Karlsruhe,Germany,October,1,DEU566
Heidelberg,Germany,February,5,DEU665
Kassel,Germany,December,2,DEU496
Oldenburg,Germany,November,2,DEU200
Emden,Germany,April,6,DEU690
Braunschweig,Germany,February,2,DEU996
Erfurt,Germany,October,6,DEU636
Coburg,Germany,December,6,DEU269
Augsburg,Germany,June,4,DEU406
Furth,Germany,November,8,DEU249
Chemnitz,Germany,,8,DEU743
Bonn,Germany,July,5,DEU368
Munster,Germany,December,8,DEU592
Dusseldorf,Germany,March,1,DEU324
Ulm,Germany,April,2,DEU930
Mannheim,Germany,February,8,DEU683
Freiburg,Germany,August,4,DEU631
Giessen,Germany,August,8,DEU817
Wiesbaden,Germany,January,2,DEU113
Bremerhaven,Germany,December,3,DEU134
Osnabruck,Germany,June,2,DEU562
Hannover,Germany,September,9,DEU760
Gottingen,Germany,,2,DEU588
Gera,Germany,,2,DEU489
Jena,Germany,January,3,DEU934
Flensburg,Germany,December,7,DEU904
Lubeck,Germany,February,7,DEU638
Kiel,Germany,June,3,DEU667
Koblenz,Germany,March,1,DEU191
Saarbrucken,Germany,April,6,DEU845
Regensburg,Germany,July,4,DEU689
Rosenheim,Germany,October,5,DEU291
Hof,Germany,June,6,DEU963
Wurzburg,Germany,October,9,DEU257
Ingolstadt,Germany,February,7,DEU23
Cottbus,Germany,,8,DEU950
Potsdam,Germany,,1,DEU739
Magdeburg,Germany,March,8,DEU322
Leipzig,Germany,November,4,DEU26
Stralsund,Germany,January,3,DEU552
Rostock,Germany,February,7,DEU206
Stuttgart,Germany,,3,DEU731
Bremen,Germany,August,1,DEU847
Nurnberg,Germany,July,9,DEU498
Cologne,Germany,December,6,DEU306
Dresden,Germany,July,0,DEU256
Frankfurt,Germany,September,7,DEU679
Hamburg,Germany,March,3,DEU207
Munich,Germany,November,8,DEU361
Berlin,Germany,September,5,DEU255
Sunyani,Ghana,,8,GHA374
Tamale,Ghana,November,1,GHA929
Yendi,Ghana,June,5,GHA680
Bolgatanga,Ghana,April,6,GHA271
Bawku,Ghana,July,3,GHA487
Wa,Ghana,April,4,GHA319
Obuasi,Ghana,September,8,GHA967
Berekum,Ghana,,2,GHA772
Winneba,Ghana,August,9,GHA51
Cape Coast,Ghana,June,2,GHA698
Nkawkaw,Ghana,April,9,GHA206
Koforidua,Ghana,November,4,GHA618
Tema,Ghana,December,2,GHA575
Ho,Ghana,March,7,GHA42
Kumasi,Ghana,July,1,GHA627
Sekondi,Ghana,January,4,GHA353
Accra,Ghana,January,2,GHA523
Gibraltar,Gibraltar,,9,GBR876
Lamia,Greece,September,5,GRC85
Polygyros,Greece,August,5,GRC530
Komatini,Greece,June,0,GRC761
Piraievs,Greece,September,9,GRC338
Volos,Greece,July,7,GRC990
Hania,Greece,June,9,GRC918
Kavala,Greece,December,0,GRC971
Alexandroupoli,Greece,November,1,GRC455
Kerkira,Greece,September,3,GRC979
Tripoli,Greece,August,2,GRC870
Sparti,Greece,March,3,GRC688
Agrinio,Greece,October,8,GRC793
Pirgos,Greece,August,2,GRC146
Larissa,Greece,April,1,GRC767
Ioanina,Greece,July,2,GRC235
Mitilini,Greece,October,9,GRC636
Hios,Greece,August,9,GRC187
Chalkida,Greece,July,9,GRC430
Sitia,Greece,June,2,GRC333
Katerini,Greece,January,0,GRC215
Seres,Greece,December,5,GRC200
Xanthi,Greece,March,7,GRC340
Ermoupoli,Greece,January,9,GRC333
Kos,Greece,March,4,GRC736
Rodos,Greece,November,8,GRC169
Patra,Greece,October,2,GRC910
Kalamata,Greece,February,6,GRC1
Iraklio,Greece,October,1,GRC70
Thessaloniki,Greece,March,5,GRC174
Athens,Greece,April,7,GRC485
Qasigiannguit,Greenland,March,4,GRD582
Kullorsuaq,Greenland,August,6,GRD199
