4291120,Restaurante Caipirao,Website,https://www.facebook.com/pages/Restaurante-Caipirao-Goiatuba/191139331000961,Brazilian,Valletta
5637194,Bar Do Noel,,,Bar,Majuro
5694514,Cafe Do Porto,,,Café,Fderik
5631450,Marujos Bar,,,Bar,Curepipe
3804440,Escalada,,,Brazilian,Vicente Guerrero
4527006,Churrascaria Picanha Na Brasa Ii,,,Barbecue,Dubasari
795332,Pizzaria Love,,,"Italian, Pizza",Monaco
5645499,Lanchonete Tucuma,,,Sandwiches,Suchboatar
2669321,Beira Mar Confeitaria & Restaurante,55 21 3602-1070,http://www.bmar.com.br,"Bakery, Café, Delicatessen, Bistro",Podgorica
1062332,Botequim Informal,(21) 3171 6442,,Brazilian,Ksar El Kebir
5618189,Bar e Mercearia Sao Sebastiao,,,Bar,Moatize
1636675,Patio Havana,22 2623-2169,http://www.patiohavana.com.br/,Contemporary,Loikaw
5657805,Panificacao Pao De Mel,,,Bakery,Omaruru
2353095,Vegan Vegan,(21) 2286-7078,http://www.veganvegan.com.br,Vegan,Sallyan
1011403,Esch Cafe,+55 (21) 512-5651,,"Brazilian, Café",Assen
5637283,Bar Stradiotti,,,Bar,Noumea
5679905,Bar e Hotel Portugal,,,Bar,Greymouth
5716818,Joburguer Lanches,,,"Hamburgers, Sandwiches",Somoto
2352973,Mamma Rosa,(21) 2556-6502,http://www.mammarosa.com.br,Pizza,Goure
5703203,Creperia Brasil,,,Creperie,Umuahia
968552,Porcao Rio's,(21) 3461 9020,http://www.porcao.com.br/porcaoSite/porcao/unidade_rios.php,"Barbecue, South American, Steakhouse",Sariwon
4307659,Nikko Sushi,Website,http://www.nikkosushi.com.br,"Sushi, Asian, Japanese",Kyrenia
3656597,Graviola Juice House,Website,https://www.facebook.com/GraviolaJuiceHouse,Brazilian,Capitol Hill
919531,Opium,2136872010,http://www.ipanemaplaza.com.br,"Asian, Japanese, Thai, Wine Bar",Arendal
5389040,Churrascaria e Restaurante Chao Preto,,,Barbecue,Alayat Samail
6557397,Donna Jo,+55(22)2623-6303,http://donnajo.com.br/,International,Parachinar
3134302,Tirreno Pizzaria,Website,http://tirrenopizzaria.blogspot.de/,"Brazilian, Pizza",Koror
6007952,Rei Da Picanha,+55 22 2523-6120,,Barbecue,Ramallah
5657809,Panificacao Nova Lisboa,,,Bakery,El Porvenir
3314770,Paludo Gourmet,Website,http://www.paludogourmet.com.br,International,Wabag
5741645,Panificadora e Lanchonete Campos Verdes,,,Bakery,Mariscal Jose F. Estigarribia
2244363,Dois em Cena,+55 21 2244-2912,http://www.google.com.br/url?sa=t&source=web&cd=11&ved=0CGsQFjAK&url=http://www.facebook.com/pages/Restaurante-dois-em-cena/146074818793730&rct=j&q=restaurante dois em cena&ei=TEA5Ttf9NYK5twej_oSbAw&usg=AFQjCNHJtIRDXLXQvlofLq9Q5usQL9PUmg&cad=rja,Brazilian,Ferrenafe
5371111,Pizza Na Lenha,,,Pizza,San Carlos
5728154,Lanchonete Kontiki,,,Sandwiches,Olsztyn
5375739,Forneria Pizzas e Cones,,,Pizza,Aveiro
5628803,Bar Da Izabel,,,Bar,Ponce
5647815,V & N Doces Caseiros,,,Dessert,Doha
5389494,Rancho Gaucho Restaurante e Pizzaria,,,Pizza,Targu Jiu
4770829,Bar E Restaurante Do Getulinho,(21) 2688-8516,,Bar,Nazran
2105557,Sorveteria Square,22 9923-8735,,Ice cream,Gikongoro
5632681,Bar Do Coisado,,,Bar,Basseterre
5661536,Panificadora Pingo De Mel,,,Bakery,Castries
4445818,McDonald's,Website,http://www.mcdonalds.com.br/,Fast food,Apia
3208629,Farfarello,24 22223120,http://www.farfarello.com.br/,Italian,San Marino
5342802,Bar Dos Chicos,,,Bar,Santo Antonio
4527772,Restaurante E Pizzaria Azzo D'Asti,,,Pizza,An Nabk
4445878,McDonald's,(21) 2232-5020r,http://www.mcdonalds.com.br/,Fast food,Fatick
5735483,Max Burguer,,,Hamburgers,Subotica
5724917,Lanchonete Do China,,,Sandwiches,Victoria
5341572,Costelao Do Angelo,,,Steakhouse,Makeni
3260301,Sushi Rio,+55(21) 2295-1527,http://www.sushirio.com.br/home.php,"Sushi, Asian, Japanese",Singapore
4533177,Churrascaria Do Bicao,,,Barbecue,Banska Bystrica
2330914,Mil Frutas,(22)2623-6436,,Ice cream,Maribor
5627311,Narezi Bar,,,Bar,Gizo
5393994,Pizzaria Moinho Verde,,,Pizza,Xuddur
4524612,Luigi'S Bar E Restaurante,,,Bar,Laascaanood
3853215,Bar da Frente,21 2502-0176,,Brazilian,Qacha's Nek
5740653,Oriente Lanchonete,,,Sandwiches,Grytviken
5627519,Bar Aldeia,,,Bar,Eumseong
5367950,Ki Massa Pizzas,,,Pizza,Bentiu
4445893,McDonald's,(21) 2247-3321r,http://www.mcdonalds.com.br/,Fast food,Merida
5748213,Point Tres Irmaos Sorveteria e Pizzaria,,,"Pizza, Ice cream",Trincomalee
5708292,Eryka Bar,,,Bar,Ed Damazin
3766003,Casa da Comida,,,Brazilian,Onverwacht
982453,Olympe,(21) 2539 4542,http://www.claudetroisgros.com.br/,French,Piggs Peak
2330965,Capricciosa,(22)2623-2691,,Pizza & Pasta,Falun
4115627,Comida Caseira Mais Gostosa de Paraty,,,Brazilian,Delemont
3815690,Leiteria Mineira,,,Brazilian,Dar'a
5374012,Sport Bar,,,Bar,Bade
5694579,Cafe e Bar Lino,,,Café,Leninobod
4530616,Bom Peixe,,,Seafood,Wete
5653754,Padaria Brasil 2000,,,Bakery,Mae Hong Son
3357494,A Nossa Casa,Website,http://www.nossacasarestaurante.com/,Brazilian,Freeport
2426740,A Rizzotto Bar e Lanchonete,(21) 3731-2778,,Eclectic,Georgetown
4445759,McDonald's,(21) 3899-6387,http://www.mcdonalds.com.br/,Fast food,Bassar
4524747,Adcel Lanchonete,,,Sandwiches,Neiafu
3751355,Otto Cafe,Website,http://www.ottocafe.com.br/,Café,San Fernando
5640683,Bar Felici Frangos,,,Bar,Medemine
3648625,Soft Grill,(21) 2262-3632,,Contemporary,Kirklareli
5682077,Bar e Lanchonete Ponto Certo Do Largo,,,Bar,Gyzlarbat
2454559,Vieira Souto Ristorante,55 21 22679282,https://www.facebook.com/RestauranteVieiraSouto,Italian,Grand Turk
5695500,Caffe Freddo,,,Café,Funafuti
3734727,Opiniao Publica,Website,http://www.opiniaopublicadecor.com.br/,Café,Kalangala
5969838,Restaurante Bicho Papao,,,Seafood,Mykolayiv
5635991,Bar Nossa Senhora De Fatima,,,Bar,Umm al Qaywayn
5340011,Alanyne Bar e Restaurante,,,Bar,Greenock
5636203,Paraiso Bar,,,Bar,Faribault
5626840,Madrugadao Lanches,,,Sandwiches,Washington D.C.
3296269,Fenomenal,Website,http://www.pizzafenomenal.com.br,Italian,Christiansted
5655769,Padaria Jmp,,,Bakery,Colonia del Sacramento
4236320,Petiscaria Imperial,Website,https://www.facebook.com/PetiscariaImperial,"Brazilian, Diner, Steakhouse",Khujayli
5365434,Costelao No Bafo Do Jr,,,Steakhouse,Luganville
5382895,Albaranas,,,Bar,Vatican City
4529356,Restaurante E Pizzaria Uniao,,,Pizza,San Carlos
2650956,La Bicyclette,21 3256-9052,http://www.labicyclette.com.br/func.htm,"Bakery, Café",Tay Ninh
2640341,Appetito,+55 (21) 2267-6266,http://www.appetitopizzaegrill.com.br,Brazilian,Bir Lehlou
2330776,Fromagio,+55(24)3365-1145,,"Brazilian, Italian",Al Bayda
5656053,Padaria Multipaes,,,Bakery,Kawambwa
4522172,Pipo,21 22399322,http://www.piporestaurante.com/,"Tapas, Contemporary, Fusion, Sandwiches",Mazowe
2310651,Barraca da Chiquita,Website,http://barracadachiquita.com.br/,Brazilian,Beyla
5632332,Almeidinhas Bar,,,Bar,Gueckedou
3233285,Buda Beach Buzios,+55 22 2623-6194,http://www.budabeachbrasil.com,International,Dinguiraye
5626861,Bar Da Vera,,,Bar,Dabola
1062316,Da Brambini,+55(21)22754346,http://www.dabrambini.com.br/,"Italian, Seafood",Kerouane
1837814,Sushimar (Gavea),+55 21 2274-3999,http://sushimar.com.br/,"Sushi, Asian, Japanese",Siguiri
5710068,Falkon's Bar,,,Bar,Mamou
3792502,Turino Tijuca,Website,http://www.turinotijuca.com.br/,Italian,Kamsar
5619316,Bar e Mercearia Santa Clara,,,Bar,Fria
5730024,Lanchonete Rei Dos Sucos,,,Sandwiches,Macenta
4414109,Sup-Bar,,,Bar,Yomou
5734119,Mana Lanchonete e Pizzaria,,,"Pizza, Sandwiches",Faranah
5710974,Foco Cafeteria,,,Café,Kissidougou
5725064,Lanchonete Do Gordo,,,Sandwiches,Labe
5649691,Bella Panificadora e Confeitaria,,,Bakery,Boke
5624524,Bar e Restaurante Peixe Frito,,,Bar,Kindia
4524804,Habib's,,,Fast food,Kankan
5635386,Bar Do Luis,,,Bar,Nzerekore
5377797,Bar Da Bete,,,Bar,Conakry
1012492,File de Ouro,,,Brazilian,Cacheu
5659946,Panificadora Elo-Sin,,,Bakery,Farim
5665482,Bacanas Bar,,,Bar,Fulacunda
5368825,Casa Da Picanha,,,Barbecue,Gabu
5634734,Borboleta's Burger,,,Hamburgers,Catio
5633528,Bar Marea,,,Bar,Bolama
5691297,Bob S,,,Fast food,Bafata
5700316,Chaveco's Lanches,,,Sandwiches,Bissau
4535792,Pizzaria Dinnos Pizza,,,Pizza,Corriverton
4608585,Choperia San Sarah,34521402,http://www.choperiasansarah.com.br,Gastropub,Ituni
5639320,Paulu's Bar,,,Bar,Lethem
2440185,Wasabi Sushi,+55 (0) 21 2491 2920,,"Sushi, Asian, Japanese",Kumaka
5363985,Restaurante e Sorveteria Glicose,,,Ice cream,Bartica
4530678,Danados Pizza,,,Pizza,Anna Regina
5669565,Alex Lanches e Pizza Konne,,,"Pizza, Sandwiches",Linden
3810973,Da Silva,,,Portuguese,Mabaruma
5360360,Bar Do Ronaldo,,,Bar,New Amsterdam
3694167,Bardubom,Website,http://www.bardubom.com/quemsomos.html,Brazilian,Georgetown
4527380,Spoleto,Website,http://www.spoleto.com.br/,Italian,Jeremie
4737096,Restaurante Jambeiro,(21) 2717-7393,http://www.restaurantejambeiro.com.br/,Mediterranean,Port-De-Paix
2330739,Porto Marina I,(24)3367-0050,http://www.portomarina1.com.br/,"Brazilian, Eclectic",Hinche
5630833,Didio's Bar,,,Bar,Fort-Liberte
5759799,Sorveteria Sol & Neve,,,Ice cream,Jacmel
4097402,Carla Gourmet,(22) 2623-9896,http://www.carlagourmet.com.br/portal/,Brazilian,Les Cayes
2388804,Oca Lila,(62) 3446-1006,,Vegetarian,Gonaives
5374294,Olaria's Bar,,,Bar,Cap-Haitien
5027131,Le Petit Poulet,2422374972,,"Brazilian, Japanese",Port-au-Prince
5387353,Artesao Das Pizzas,,,Pizza,Yoro
5673512,Bar Campos,,,Bar,La Esperanza
4083821,O Bar Do,+(55)(21) 2523 3018,,"Brazilian, European, French, Asian fusion",La Paz
4088151,Sol Sucos,Website,https://www.facebook.com/SolSucos,Healthy,Santa Barbara
5702502,Confeitaria Alvorada,,,Dessert,Gracias
5654103,Padaria Do Carlao,,,Bakery,Nueva Ocotepeque
5375067,Baru,,,Bar,Yuscaran
2328490,Punto Divino,(24)3371-1348,,Pasta,Roatan
5626928,Encontros Bar,,,Bar,Nacaome
6169686,Boi Na Brazza Churrascarias,,,Barbecue,Santa Rosa de Copan
5747371,Pizzaria Quero-Quero,,,Pizza,Trujillo
5673564,Bar Cantinho Da Saudade,,,Bar,Brus Laguna
4707907,Sushi Miyagi,,,"Sushi, Asian, Japanese",Puerto Lempira
5392913,Cafe Concerto Safo,,,Café,Juticalpa
6353144,Restaurante Galetao,,,"Barbecue, Brazilian",Comayagua
1064923,Bar do Lucio,(024) 3371 8261,,Bar,Choluteca
5354873,Bar 43,,,Bar,La Ceiba
5665265,Bar e Restaurante Cupim Na Brasa,,,Bar,San Pedro Sula
5686320,Bar Rezende,,,Bar,Tegucigalpa
2419524,Trutas do Rocio,+55 24 2291-5623,http://www.trutas.com.br,Seafood,Hong Kong
5695116,Cafe Tiodete,,,Café,Veszprem
5739150,Nostravamu's Bar,,,Bar,Zalaegerszeg
4445774,McDonald's,(21) 2488-1283r,http://www.mcdonalds.com.br/,Fast food,Tatabanya
5621932,Lancheria Por Do Sol,,,Sandwiches,Szekszard
5759042,Sorveteria Ki Sabor,,,Ice cream,Salgotarjan
5680365,Bar e Lanches Dois Irmaos,,,Bar,Bekescsaba
1084272,0,55 21 2540 8041,http://www.00site.com.br/,"Brazilian, Caribbean",Eger
4102097,Catimbau,,,Brazilian,Szombathely
3541517,Gruta di Capri,Website,http://www.grutadicapri.com.br/,Italian,Kecskemet
5655037,Padaria e Confeitaria Sabor De Angra,,,Bakery,Szekesfehervar
5634737,Bar Da Mariza,,,Bar,Nyiregyhaza
3753303,Sushi da Lapa,Website,http://www.sushidalapa.com.br,"Sushi, Asian, Japanese",Pecs
6041847,Cazaroto Pizzaria,+55 21 2756-6308,,Pizza,Gyor
3323210,Senhor Ca.,,,Café,Kaposvar
5655528,Padaria Express Do Engenho,,,Bakery,Vac
5715441,Igloo Sorveteria,,,Ice cream,Miskolc
5648776,Tocha's Bar,,,Bar,Szeged
5737174,Mix Bar,,,Bar,Debrecen
4745809,Restaurante Castro Ramos ou Espaco 29,(21) 362800983,,Contemporary,Szolnok
2330717,Dom Mario,(24)3361-5349,,"Brazilian, French",Budapest
5686003,Bar Popular,,,Bar,Borgarnes
5329792,Restaurante e Churrascaria Chapadao Do Sul,,,Barbecue,Egilsstadir
5352579,Pizzaria Forno A Lenha,,,Pizza,Saudarkrokur
4527761,Cafe Etilico,,,Café,Selfoss
5767684,Zaza Cafe,,,Café,Hofn
3357559,Seu Antonio,Website,http://www.seuantonio.com.br,Brazilian,Isafjordur
5739504,O Arabe De Itaipu,,,Middle Eastern,Akureyi
5654935,Padaria e Confeitaria Pao Nobre,,,Bakery,Keflavik
4115234,Funghi D'oro,+55 24 2291-5682,http://www.funghidoro.com.br,"French, Italian",Reykjavik
5351599,Artesao Do Bacalhau,,,Seafood,Panaji
2604046,Amarelinho,(21) 2240-8434,http://www.amarelinhodacinelandia.com.br/,Brazilian,Simla
5679622,Bar e Dormitorio Copacabana,,,Bar,Gurgaon
5653935,Padaria Conquista,,,Bakery,Sonipat
5635980,Bar Avenida,,,Bar,Rohtak
3259907,Buzin Restaurante E Pizzaria,21-2611-4134,,Pizza,Hisar
5641121,Aerodoces,,,Dessert,Bhiwani
1854083,Kabuki Sushi,,,"Sushi, Asian, Japanese",Ambala
5673726,Bar Central,,,Bar,Sopur
1084159,A Marisqueira,(21) 2547-3920,,Portuguese,Silvassa
5693626,Cabanas Lanches,,,Sandwiches,Kalyan
5634191,Bar Do Tito,,,Bar,Bhusawal
5695449,Cafezinho,,,Café,Jorhat
5659753,Panificadora e Lanchonete Manah,,,Bakery,Hoshiarpur
5689692,Bella Lanches,,,Sandwiches,Ajmer
5649210,Guiga's Lanchonete,,,Sandwiches,Hathras
5742052,Papa Lanches,,,Sandwiches,Sitapur
4164784,"Restaurant "" Casa da Cachaca""",+(55)21 2529 1231,https://m.starwoodhotels.com/sheraton/feature-phone/index.html,Brazilian,Pilibhit
5635141,Bar Do Kari,,,Bar,Budaun
5704987,Di Italian Pizza,,,"Italian, Pizza",Firozabad
3896885,Heslth's,,,Vegetarian,Mathura
5629254,Baro Bar Cafe,,,"Café, Bar",Bulandshahr
2328646,Cheiro do Camarao,(24)9817-2411,,"Brazilian, Seafood",Hapur
5763931,Torteria Doce Talento,,,Dessert,Muzaffarnagar
4526637,Churrascaria Cajuti,,,Barbecue,Gangtok
3847236,Varanda Grill,,,Brazilian,Diu
4525423,Restaurante Chinese Palace,,,Chinese,Pathankot
5757022,Snooker Bar,,,Bar,Sirsa
4535251,Arco Belone Lanchonete E Pizzaria,,,Pizza,Panipat
2353103,Wakai,(21) 2512-7115,http://www.victoriario.com.br/,Japanese,Karnal
5619453,Bar Do Pescador,,,Bar,Baramula
5390940,Habibs,,,Fast food,Proddatur
5391892,Imperador Sushi,,,"Sushi, Asian, Japanese",Nandyal
5732033,Leal Doces,,,Dessert,Hindupur
5663699,Sal Doce Confeitaria,,,Dessert,Tirupati
5684954,Bar Mendes,,,Bar,Ongole
5655148,Padaria e Confeitaria Sonhos D' Buzios,,,Bakery,Vizianagaram
5758583,Sorveteria e Lanchonete Maranata,,,Ice cream,Rajahmundry
2493678,Cafecito,+55 21 2221-9439 ‎,http://www.cafecito.com.br,"Brazilian, Café, South American, Contemporary",Machilipatnam
2079079,Keyzen Express,Website,http://keyzen.com.br/,Japanese,Khammam
3445795,Aipo & Aipim Ipanema,2267-8313,http://www.aipoeaipim.com.br/,"Barbecue, Dessert",Chirala
5620866,Lanchonete Do Paulo,,,Sandwiches,Karimnagar
5681376,Bar e Lanchonete Docura Da Serra,,,Bar,Nizamabad
6564840,Bar da Rua,+(55)2226236312,,"Brazilian, Bar, Brasserie",Kollam
3261151,L.D. Bar E Restaurante,2122625776,,Bar,Alappuzha
1049864,Jobi,(+5521)2274-0547,,"Brazilian, Portuguese",Puri
5518026,Mamuvic's Restaurante e Pizzaria,,,Pizza,Sambalpur
2424253,Shinyo,(21) 2610-1597,,Japanese,Raurkela
5703201,Creperia Brasil,,,Creperie,Kavaratti
5683095,Bar e Restaurante Petrobras,,,Bar,Mandya
5643761,Doce Delicia,,,Dessert,Kolar
1885368,Artigiano,,,Italian,Shimoga
4529332,China In Box,,,Chinese,Raichur
5723075,Lanchonete Bambucana,,,Sandwiches,Hospet
4529418,Pizzaria Do Gaucho,,,Pizza,Bidar
5639445,Bar Da Vila,,,Bar,Sangli
5648906,Lanchonete Sandubom,,,Sandwiches,Parbhani
5724311,Lanchonete Da Banca,,,Sandwiches,Malegaon
3261409,Bar E Restaurante Lucena & Vilela,6299334842,,Bar,Port Blair
6032494,Amarelinho Restaurante & Pizzaria,+55 27 3377-4881,,Pizza,Tezpur
5393046,Barbado,+55(22) 2623-2343,,"Brazilian, Seafood, Bar",Silchar
2454555,Rascal,21 3873 0339,http://www.rascal.com.br/home.html,"Brazilian, Italian, International",Kohima
5630020,Bar Do Tunico,,,Bar,Shillong
5393200,Domarcos Bar,,,Bar,Abohar
5760116,Sorveteria Zorzo,,,Ice cream,Patiala
4161692,Pato Crepes,,,Brazilian,Bhilwara
1138243,Le Vin Bistro,+55 21 3502 1002,http://www.levin.com.br,"French, Bistro, Wine Bar, Sandwiches",Pali
5648621,Bom Cafe,,,Café,Tonk
5670826,Arcanjos Cyber Cafe,,,Café,Sikar
5691303,Bob Donald,,,Fast food,Bikaner
5693471,Byblos Bar,,,Bar,Bharatpur
5759549,Sorveteria Quero +,,,Ice cream,Alwar
4523948,La Fabricatta Italiana Pizzaria E Com Massa,,,"Italian, Pizza, Pasta",Fatehpur
5730197,Lanchonete Rosa De Saron,,,Sandwiches,Faizabad
5650422,Casa Hamburgo,,,Hamburgers,Bahraich
5688543,Barbara Bar,,,Bar,Mirzapur
5343682,Churrascaria Sabor Mineiro,,,Barbecue,Jhansi
6413437,Maria Maria Cafe,+55 22 2623-4681,http://mariamariacafe.com.br/,"Café, Bistro",Shahjahanpur
4524628,Planet Pizzaria Express,,,Pizza,Rampur
5335951,Churrascaria Gaucha,,,Barbecue,Bareilly
4019920,Bar Lacubaco,,,Brazilian,Etawah
5687683,Bar Silva,,,Bar,Dehra Dun
5637548,Bar Do Bigode,,,Bar,Haora
4445795,McDonald's,(21) 3171-9692r,http://www.mcdonalds.com.br/,Fast food,Alipur Duar
4532889,Cancelao Lig Picanha,,,Barbecue,Mariehamn
6665572,Padaria Napoleao,+(55)022 2723-4547,http://www.padarianapoleao.com.br,Bakery,Kruje
4524251,Kobuki Sushi,,,"Sushi, Asian, Japanese",Jijel
5750492,Rangelhe Sorveteria,,,Ice cream,Pago Pago
5653526,Padaria Amparo,,,Bakery,Andorra
4445725,McDonald's,(21) 2522-1842r,http://www.mcdonalds.com.br/,Fast food,Mucusso
5703502,Cyber Cafe Coelho,,,Café,de Noviembre
5713318,Gleifae Lanches,,,Sandwiches,Ashtarak
4019924,Barraca das Baianas,,,Brazilian,Oranjestad
1132187,Windsor Plaza Hotel,21955500,,Brazilian,Central Coast
2330925,Au Cheval Blanc,(22)2623-1445,,Eclectic,Bregenz
6681964,Mestre das Pizzas e Esfihas,552000000000,,"Pizza, Pizza & Pasta",Gadabay
5394083,Churascaria Neves,,,Barbecue,Manama
5648159,Bar Da Shirlei,,,Bar,Tangail
5654489,Padaria e Confeitaria Da Praca,,,Bakery,Bridgetown
5699890,Ceres Bar,,,Bar,Baranavichy
3569738,Tres Restaurant,21 4106-7185,http://tres-restaurant.com/,French,Mons
3962650,Mirante da Prainha,,,Seafood,El Cayo
949542,Braseiro da Gavea,21 2239-7494,http://www.braseirodagavea.com.br,"Barbecue, Brazilian, Bar",Lokossa
2619678,Bar e Restaurante 14 Bis,,,International,Hamilton
4741047,Oc Oficina Do Churrasco,(21) 2617-8178,,Barbecue,Paro
5643160,Chocolates Artesanal Piricacau,,,Dessert,Punata
6023157,O Italiano,55 22 2542-9896,http://www.xpg.com,Italian,Zenica
5672609,Bar Alonso,,,Bar,Mochudi
5340538,Salada Cafe,,,Café,Grajau
5686729,Bar Santiago,,,Bar,Bandar Seri Begawan
3815693,El Born,,,Spanish,Lovec
5654505,Padaria e Confeitaria De Lucas,,,Bakery,Fada Ngourma
5763892,Torre Di Pizza,,,Pizza,Cankuzo
3249930,Origami,+55(21)2294.5794,http://restauranteorigami.com.br/,Japanese,Kampong Spoe
5712308,Gamas Bar,,,Bar,Buea
5063842,Pizzaria California,(22) 2523-4747,,Pizza,Selkirk
2353029,Pe Ahi,(21) 2492-1286,,Japanese,Mindelo
5641449,Bibicos Doces,,,Dessert,George Town
2462711,Via Sete,(21) 2529-2253,http://www.viasete.com.br,Brazilian,Mobaye
5667014,Bar Do Marcos,,,Bar,Lai
5703884,Dani Lanches,,,Sandwiches,Rio Verde
5714659,Hawai Sorveteria,,,Ice cream,Yumen
3809687,Kojiki,+55(22)2623-3755,,Japanese,Yopal
5364877,Panificadora Boi Na Brasa,,,Bakery,Moroni
949538,Cervantes,(21) 2275-6147,http://www.restaurantecervantes.com.br,"Brazilian, Bar, Sandwiches",Madingou
2353104,Yosuki,(21) 2523-1133,,Japanese,Buluko
5625335,Bar Do Lilo,,,Bar,Rarotonga
5647727,Torta Mania,,,Dessert,Heredia
3264608,Pizza Hut,21-2287 5419,http://www.pizzahutrio.com.br,Pizza,Sibenik
5383998,Cantinho Do Nordeste,,,Brazilian,Ciego de Avila
5653924,Padaria Conquista,,,Bakery,Willemstad
1073018,Pagliai's Pizza,5073877274,http://www.pagliaismankato.com/,Pizza & Pasta,Larnaka
2287859,Mucho Amigo,763-516-7928,,Mexican,Usti Nad Labem
1860805,Travail Kitchen and Amusements,763-535-1131,https://www.facebook.com/Travailkitchen,"American, Contemporary, Eclectic, Bistro",Vejle
1139452,Subway / Dairy Queen,605-854-9009,,Sandwiches,Dikhil
6167708,Zeno,9704298588,http://www.zenoaspen.com,Italian,Roseau
602551,O'Malley's Pub,651-578-7007,,Irish,Sabaneta
3323796,Fishtale Bar & Grill,,,"American, Czech",Dili
3896171,Mad Greens,303-464-7336,http://www.madgreens.com,American,Puyo
3864654,Dry Dock Lounge,,,American,Shibin el Kom
2315123,Texas Roadhouse,303-932-7427,http://www.texasroadhouse.com,Steakhouse,Ahuachapan
3240509,Dakota Maid,(605) 649-1144,,American,Evinayong
2203752,Vitta Pizza,218-727-2226,http://www.vittapizza.com,Italian,Tessenei
3335972,Caravan Middle Eastern Food,Website,http://www.lacocinatelluride.com/index.cfm?fuseaction=standard&categoryid=2&subcategoryid=3,Middle Eastern,Haapsalu
3546884,Seattle's Best Coffee,Website,http://www.rapidcitycoffeeshop.com/,Café,Awasa
444563,Axel's Restaurant,952-934-9340,http://axelsrestaurants.com,"American, Barbecue, Seafood, Steakhouse",Fox Bay
3345283,On the Rox,Website,http://www.ontheroxbar.com,American,Klaksvik
541696,Gateway Casino & Lounge,605.361.1137,http://www.gateway-lounge.com/,American,Palikir
1045597,Pickle Barrel,605-275-3717,http://www.netwaiter.com/thepicklebarrelsf/b6874d03-111a-e111-b8b8-00155d002404/,Sandwiches,Nandi
3611828,The Hideout Patio Bar and Grill,Website,http://www.hideoutpatiobarandgrill.com/,American,Hameenlinna
3192736,Sciolli's,,,Italian,Annecy
806588,Mexico Lindo,,,Mexican,Papeete
3784339,Umami Mobile Asian Eatery,Website,http://www.anzenbergergallery.com,Asian,Ebebiyin
1315149,McCormick & Schmick's Seafood - Edina,9529201142,http://www.mccormickandschmicks.com/,Seafood,Kutaisi
2637294,Drunken Noodle,701 232 3380,http://www.drunkennoodle.com,Asian,Mainz
2650718,King Buffet,701-227-8888,,Chinese,Sunyani
781915,Jake's City Grille,952-930-3742,http://www.jakescitygrille.com/,"American, Italian, Grill",Gibraltar
836113,Rheinlander Bakery,303-467-1810,http://www.rheinlanderbakery.com,Bakery,Lamia
851643,Saltgrass Steak House,303-840-2370,,Steakhouse,Qasigiannguit
1079581,McDonald's,651.739.2838,,"American, Hamburgers, Fast food, Grill",Saint George's
449160,Gina Maria's Pizza,952.933.5735,http://ginamarias.com,Pizza,Agana
3669420,Woodburn's Deli,,,"American, Delicatessen, Hamburgers",Salama
474718,Excelsior Grill,952-470-4592,,"American, Steakhouse",Mali
890011,Pizza Barn,763-389-4663,,Pizza,Cacheu
3403724,Hunter Bar,,,American,Corriverton
2676246,Mad Mary's Steak House & Saloon,605-997-9901,,American,Jeremie
4843198,The Piggy,218-547-6465,http://thepiggybbq.com,Barbecue,Yoro
514774,Route 16 Diner & Pizzeria,605 574 3800,,"American, Pizza",Hong Kong
4354637,New Osaka Japanese Cuisine,,,Japanese,Veszprem
3908734,Fishbowl Bar,(715) 656-7076,,American,Borgarnes
2006400,Murphy's Pub & Grill,605-791-2244,http://www.murphyspubandgrill.com/,American,Panaji
2315248,Perkins Restaurant and Bakery,(651) 426-1643,,American,Binjai
4827426,Lou's Rustic Diner,218-389-6084,,American,Yasuj
1073026,Tav on the Ave,,,American,Dahuk
1490844,Mangy Moose Saloon/Restaurant,1-605-574-9502,http://mangymoosesaloon.com/,"American, Italian",Ros Comain
1993458,aspen leaf bakery,719-784-3834,,American,Douglas
493612,Famous Daves Northwoods Grill & Barbecue,(651)-735-1900,http://www.famousbbq.com/index.html,Barbecue,Ramla
899899,Casey's Carry Out Pizza,(507) 663-7736,,Pizza,Potenza
1100857,Unhinged Pizza,7639723910,http://unhingedpizza.com/,"American, Pizza",Touba
4997803,"Clives Roadhouse, Blaine",763-951-3406,http://clivesroadhouse.net/blaine/index.html,"American, Bar",Lucea
383593,Hunan Chinese Restaurant,(970) 207-9000,,Chinese,Okayama
3607244,Phnom Penh Restaurant Asian Cuisine,6053323935,http://www.phnompenhsiouxfalls.weebly.com,"Asian, Cambodian, Chinese, Thai",Al Mafraq
4565615,Oak,888-772-2635,http://www.camelsgarden.com/restaurant/,Barbecue,Turgay
3958618,Denny's,Website,http://locations.dennys.com/SD/SIOUX-FALLS/248573/?utm_source=Google&utm_medium=Maps&utm_campaign=Google Places,American,Nyeri
3954646,China One,5077324446,,Chinese,Tarawa
3849161,The Human Bean of Fort Collins II,(970) 416-5703,http://www.thehumanbean.com,Café,Prizren
4557271,Victory Steakhouse & Lounge,+(1)605-622-7334,,Diner,Hawalli
379495,Shogun Restaurant,(303) 429-6646,,Asian,Tokmak
3174606,"Joe's Crab Shack
- CLOSED",Website,http://www.joescrabshack.com,Seafood,Ban Houayxay
1717947,Buffalo Alice,712-255-4822,,Pizza,Rezekne
862943,McDonald's,(651) 631-1630,,"American, Hamburgers, Fast food",B'abda
