18424,Holiday Inn Express and Suites Canyonville,5,Can't ask for anything more......,Mykolayiv
18428,Holiday Inn Express and Suites Canyonville,3,Should have been offered a free night,Umm al Qaywayn
18432,Holiday Inn Express and Suites Canyonville,4,nice,Greenock
18436,Holiday Inn Express and Suites Canyonville,5,biz trip,Faribault
18440,Holiday Inn Express and Suites Canyonville,5,Great hotel alternative to casino,Washington D.C.
18444,Holiday Inn Express and Suites Canyonville,5,Relaxing,Christiansted
18448,Holiday Inn Express and Suites Canyonville,5,"Great service, good breakfast selections",Colonia del Sacramento
18452,Holiday Inn Express and Suites Canyonville,3,"Great service, good breakfast selections",Khujayli
18456,Holiday Inn Express and Suites Canyonville,5,"Great service, good breakfast selections",Luganville
18460,Holiday Inn Express and Suites Canyonville,4,Fine clean room.  Nice staff.,Vatican City
18464,Holiday Inn Express and Suites Canyonville,3,Pricy Motel with HI Express tag.,San Carlos
18468,Holiday Inn Express and Suites Canyonville,5,Wonderful friendly  hotel by the casino,Tay Ninh
18472,Holiday Inn Express and Suites Canyonville,4,Nice hotel,Bir Lehlou
18476,Holiday Inn Express and Suites Canyonville,3,Clean but smelly.,Al Bayda
18480,Holiday Inn Express and Suites Canyonville,5,Clean but smelly.,Kawambwa
18484,Holiday Inn Express and Suites Canyonville,4,Friendly staff,Mazowe
18488,Holiday Inn Express and Suites Canyonville,5,Friendly and efficient staff,Beyla
18492,Holiday Inn Express and Suites Canyonville,5,In the middle of Forest,Gueckedou
18496,Holiday Inn Express and Suites Canyonville,3,In the middle of Forest,Dinguiraye
18500,Holiday Inn Express and Suites Canyonville,4,"Great, but overpriced and sink broken",Dabola
18504,Holiday Inn Express and Suites Canyonville,4,Not so hot Breakfast,Kerouane
18508,Holiday Inn Express and Suites Canyonville,4,Not so hot Breakfast,Siguiri
18512,Holiday Inn Express and Suites Canyonville,3,"Worth money, just not as much as they ask for.",Mamou
18516,Holiday Inn Express and Suites Canyonville,4,Weekend get away,Kamsar
18520,Holiday Inn Express and Suites Canyonville,4,Nice hotel,Fria
18524,Holiday Inn Express and Suites Canyonville,4,Weekend with Friends&Wineries in the Umpqua Valley,Macenta
18528,Holiday Inn Express and Suites Canyonville,4,Weekend with Friends&Wineries in the Umpqua Valley,Yomou
18532,Holiday Inn Express and Suites Canyonville,5,Weekend with Friends&Wineries in the Umpqua Valley,Faranah
18536,Holiday Inn Express and Suites Canyonville,4,Weekend with Friends&Wineries in the Umpqua Valley,Kissidougou
18540,Solstice,1,Over Priced Ghetto Hotel in Erie PA,Labe
18544,Solstice,4,Perfect for the weekend,Boke
18548,Solstice,3,It was Fine,Kindia
18552,Solstice,5,Relaxing family vacation,Kankan
18556,Solstice,1,Now the SOLSTICE.....HORRIBLE,Nzerekore
18560,Solstice,1,Credit Card Scam,Conakry
18564,Solstice,4,A nice place to stay,Cacheu
18568,Solstice,2,Very Disappointing Place,Farim
18572,Solstice,1,Melissa,Fulacunda
18576,Solstice,1,"Poor service, poor food, no housekeeping.",Gabu
18580,Solstice,1,*BEWARE- ALL 3 OF US DID NOT STAY HERE. REFUND WAS CLAIMED TO BE GRANTED BUT LIKELY WILL NOT BE MADE TO YOUR CREDITCARD,Catio
18584,Solstice,2,Not Recommended,Bolama
18588,Solstice,2,Not Impressed,Bafata
18592,Solstice,1,"I WOULD send my worst enemy here, but not many others.",Bissau
18596,Solstice,1,Horrible! Do not stay here!,Corriverton
18600,Solstice,4,Good location and spacious suites,Ituni
18604,Solstice,2,Name has changed to Solstice hotel,Lethem
18608,Solstice,2,Careful this switched to soltice,Kumaka
18612,Solstice,2,No longer Country Inn and Suites,Bartica
18616,Solstice,5,Tammy is awesome,Anna Regina
18620,Solstice,4,Great location for soccer fields!,Linden
18624,Solstice,3,In Transition,Mabaruma
18628,Solstice,1,"Rude staff, dirty rooms",New Amsterdam
18632,Solstice,4,No hot tub,Georgetown
18636,Solstice,4,Nice Stay,Jeremie
18640,Solstice,2,Disappointed..,Port-De-Paix
18644,Solstice,4,Not Bad-We gave a try and will return,Hinche
18648,Solstice,2,Not Bad-We gave a try and will return,Fort-Liberte
18652,Solstice,2,Not Bad-We gave a try and will return,Jacmel
18656,Solstice,2,Moldy smell in 224,Les Cayes
18660,Solstice,3,Moldy smell in 224,Gonaives
18664,Solstice,4,Grest experience.,Cap-Haitien
18668,Solstice,1,YOU GET WHAT YOU PAY FOR.,Port-au-Prince
18672,Solstice,2,Blah.,Yoro
18676,Solstice,4,In and Out,La Esperanza
18680,Solstice,3,Hot night to sleep... Should of slept outside it w,La Paz
18684,Solstice,5,A great stay at a very good value.,Santa Barbara
18688,Solstice,3,A great stay at a very good value.,Gracias
18692,Solstice,4,Convenient and clean hotel,Nueva Ocotepeque
18696,Solstice,3,Hotel was sold to someone new,Yuscaran
18700,Solstice,4,Nice,Roatan
18704,Solstice,5,Loved our Stay!,Nacaome
18708,Solstice,1,I will NEVER stay here agan.,Santa Rosa de Copan
18712,Solstice,2,I will NEVER stay here agan.,Trujillo
18716,Solstice,0,I will NEVER stay here agan.,Brus Laguna
18720,Solstice,5,I will NEVER stay here agan.,Puerto Lempira
18724,Solstice,3,Not a country inn and suites. Maybe they get it together after the redo,Juticalpa
18728,Solstice,2,Pay More and Stay At the Econo Lodge,Comayagua
18732,Solstice,2,Not the best,Choluteca
18736,Solstice,1,Stay for wedding preparations,La Ceiba
18740,Solstice,2,wtong owners,San Pedro Sula
18744,Solstice,4,Mid-point stop over,Tegucigalpa
18748,Solstice,4,Mid-point stop over,Hong Kong
18752,Solstice,1,Very Disappointing,Veszprem
18756,Solstice,4,Great Getaway For 3Days,Zalaegerszeg
18760,Solstice,4,Great Sleep,Tatabanya
18764,Solstice,3,Good Stay at Soltice Erie,Szekszard
18768,Solstice,3,Decent room in an OK hotel,Salgotarjan
18772,Solstice,3,you get what you pay for.,Bekescsaba
18776,Solstice,4,A little down on the luck in Erie,Eger
18780,Solstice,5,Top notch,Szombathely
18784,Solstice,2,Just OK,Kecskemet
18788,Solstice,4,Just OK,Szekesfehervar
18792,Solstice,2,Staff can't get off their cell phone.,Nyiregyhaza
18796,Solstice,2,Disappointed in original room.,Pecs
18800,Solstice,3,Disappointed,Gyor
18804,Solstice,5,decent would stay again,Kaposvar
18808,Solstice,5,decent would stay again,Vac
18812,Solstice,2,decent would stay again,Miskolc
18816,Solstice,5,Dependable clean and great location,Szeged
18820,Solstice,2,Renovation hasn't really begun yet,Debrecen
18824,Solstice,2,good for a very short stay,Szolnok
18828,Solstice,5,stay for roar on the shore,Budapest
18832,Solstice,3,"New name, hope its not going down hill",Borgarnes
18836,Solstice,3,"New name, hope its not going down hill",Egilsstadir
18840,Solstice,1,All smoking rooms dirty carpet,Saudarkrokur
18844,Solstice,3,family overnight,Selfoss
18848,Solstice,2,Online pictures deceiving,Hofn
18852,Solstice,3,Nice quiet hotel,Isafjordur
18856,Solstice,1,Not what was advertised.,Akureyi
18860,Solstice,4,Comfortable,Keflavik
18864,Solstice,4,it was a good soccer wkend and stay.,Reykjavik
18868,Solstice,3,it was a good soccer wkend and stay.,Panaji
18872,Solstice,3,it was a good soccer wkend and stay.,Simla
18876,Solstice,4,it was a good soccer wkend and stay.,Gurgaon
18880,Solstice,4,4 * At a 2* price,Sonipat
18884,Solstice,1,"Oh, Where Has the Hotel Gone?",Rohtak
18888,Solstice,1,Don't stay here,Hisar
18892,Solstice,5,Middle of the week stay,Bhiwani
18896,Solstice,1,Crowded,Ambala
18900,Solstice,3,Under construction,Sopur
18904,Solstice,4,Needs better cleaning.,Silvassa
18908,Solstice,5,Good location. Nice staff.,Kalyan
18912,Solstice,1,"Filthy rooms. Vary bad, rude customer service form owners of property.",Bhusawal
18916,Solstice,2,"Filthy rooms. Vary bad, rude customer service form owners of property.",Jorhat
18920,Solstice,2,Very worn,Hoshiarpur
18924,Solstice,2,Very worn,Ajmer
18928,Solstice,2,Disappointed,Hathras
18932,Solstice,3,Older motel in Erie,Sitapur
18936,Solstice,1,Under Construction,Pilibhit
18940,Solstice,4,Passing through,Budaun
18944,Solstice,2,Disappointing,Firozabad
18948,Solstice,2,Disappointing,Mathura
18952,Solstice,2,Disappointing,Bulandshahr
18956,Solstice,4,Disappointing,Hapur
18960,Solstice,4,Disappointing,Muzaffarnagar
18964,Solstice,1,STAY AWAY- BED BUGS!!!,Gangtok
18968,Solstice,2,Hotel decline,Diu
18972,Solstice,1,Avoid this one,Pathankot
18976,Solstice,4,Good for overnight pit stop,Sirsa
18980,Solstice,2,Good for overnight pit stop,Panipat
18984,Solstice,5,Good for overnight pit stop,Karnal
18988,Solstice,5,"Clean hotel, nicely priced!",Baramula
18992,Solstice,4,"Clean hotel, nicely priced!",Proddatur
18996,The Grove Seaside Hotel,2,�� ��viter pour avoir du calme,Chirala
19000,The Grove Seaside Hotel,4,Nice budget hotel by the beach,Karimnagar
19004,The Grove Seaside Hotel,5,Nice budget hotel by the beach,Nizamabad
19008,The Grove Seaside Hotel,4,������ ������������,Kollam
19012,The Grove Seaside Hotel,5,������ ������������,Alappuzha
19016,The Grove Seaside Hotel,4,������ ������������,Puri
19020,The Grove Seaside Hotel,3,������������ ��������������,Sambalpur
19024,The Grove Seaside Hotel,3,Value for money,Raurkela
19028,The Grove Seaside Hotel,3,������������ ��������,Kavaratti
19032,The Grove Seaside Hotel,4,Great Stay,Mandya
19036,"The Alexandrian, Autograph Collection",5,Wonderful,Shimoga
19040,"The Alexandrian, Autograph Collection",4,Beautiful Hotel with wonderful service.,Raichur
19044,"The Alexandrian, Autograph Collection",5,Sehr sch��nes Hotel,Hospet
19048,"The Alexandrian, Autograph Collection",5,Wonderful hotel in a terrific location,Bidar
19052,"The Alexandrian, Autograph Collection",3,Hospedagem com alguns inconvenientes,Sangli
19056,"The Alexandrian, Autograph Collection",4,DC for the week,Parbhani
19060,"The Alexandrian, Autograph Collection",3,Not 4-Star Quality,Malegaon
19064,"The Alexandrian, Autograph Collection",3,Terrible night shift staff,Port Blair
19068,"The Alexandrian, Autograph Collection",5,Very nice stay.,Tezpur
19072,"The Alexandrian, Autograph Collection",4,"Great Location, Comfortable Bed, Noisy Room",Silchar
19076,"The Alexandrian, Autograph Collection",4,Beautiful rooms,Kohima
19080,"The Alexandrian, Autograph Collection",5,Wonderful Hotel and Perfect Location,Shillong
19084,"The Alexandrian, Autograph Collection",5,the best place to stay in Alexandria Va,Abohar
19088,"The Alexandrian, Autograph Collection",4,the best place to stay in Alexandria Va,Patiala
19092,"The Alexandrian, Autograph Collection",5,Super Location,Bhilwara
19096,"The Alexandrian, Autograph Collection",5,Super Location,Pali
19100,"The Alexandrian, Autograph Collection",5,Great hotel with best Old Town Alexandria location,Tonk
19104,"The Alexandrian, Autograph Collection",4,"great location, temperature gage, key card, vacuum",Sikar
19108,"The Alexandrian, Autograph Collection",4,"great location, temperature gage, key card, vacuum",Bikaner
19112,"The Alexandrian, Autograph Collection",4,A pleasant stay.,Bharatpur
19116,"The Alexandrian, Autograph Collection",4,A pleasant stay.,Alwar
19120,"The Alexandrian, Autograph Collection",5,A pleasant stay.,Fatehpur
19124,"The Alexandrian, Autograph Collection",4,A pleasant stay.,Faizabad
19128,"The Alexandrian, Autograph Collection",5,Located in Old Town Alexandria.,Bahraich
19132,"The Alexandrian, Autograph Collection",5,Located in Old Town Alexandria.,Mirzapur
19136,"The Alexandrian, Autograph Collection",4,Great place to stay in Alexandria,Jhansi
19140,"The Alexandrian, Autograph Collection",5,great hotel!,Shahjahanpur
19144,"The Alexandrian, Autograph Collection",5,Fabulous property,Rampur
19148,"The Alexandrian, Autograph Collection",4,Pseudo Kimpton,Bareilly
19152,"The Alexandrian, Autograph Collection",5,Aimsy,Etawah
19156,"The Alexandrian, Autograph Collection",5,How to feel spoiled,Dehra Dun
19160,"The Alexandrian, Autograph Collection",3,Easily could have been better,Haora
19164,"The Alexandrian, Autograph Collection",4,Nice hotel in a beautiful area,Alipur Duar
19168,"The Alexandrian, Autograph Collection",5,Well located and quite comfortable.,Mariehamn
19172,"The Alexandrian, Autograph Collection",5,Outstanding Customer Service,Kruje
19176,"The Alexandrian, Autograph Collection",5,Great Stay,Jijel
19180,"The Alexandrian, Autograph Collection",5,Wonderful Hotel in central Old Town Alexandria,Pago Pago
19184,"The Alexandrian, Autograph Collection",5,"Welcoming, comfortable, good location and excellent service.",Andorra
19188,"The Alexandrian, Autograph Collection",4,"Welcoming, comfortable, good location and excellent service.",Mucusso
19192,"The Alexandrian, Autograph Collection",4,Holiday Inn with a twist,de Noviembre
19196,"The Alexandrian, Autograph Collection",4,Good hotel in Alexandria,Ashtarak
19200,"The Alexandrian, Autograph Collection",4,Good hotel in Alexandria,Oranjestad
19204,"The Alexandrian, Autograph Collection",5,Amazing location,Central Coast
19208,"The Alexandrian, Autograph Collection",5,Nice hotel great location!,Bregenz
19212,"The Alexandrian, Autograph Collection",5,GReat stay and great location,Gadabay
19216,"The Alexandrian, Autograph Collection",3,Great neighborhood,Manama
19220,"The Alexandrian, Autograph Collection",4,Our favorite location in the DC area,Tangail
19224,"The Alexandrian, Autograph Collection",5,Our favorite location in the DC area,Bridgetown
19228,"The Alexandrian, Autograph Collection",4,Excellent room & great service at value price,Baranavichy
19232,"The Alexandrian, Autograph Collection",5,Dogs in the Lobby!,Mons
19236,"The Alexandrian, Autograph Collection",4,Nice hotel center of everything.,El Cayo
19240,"The Alexandrian, Autograph Collection",5,Nice hotel center of everything.,Lokossa
19244,"The Alexandrian, Autograph Collection",4,Good stay,Hamilton
19248,"The Alexandrian, Autograph Collection",5,Great Location,Paro
19252,"The Alexandrian, Autograph Collection",5,Family Friendly,Punata
19256,"The Alexandrian, Autograph Collection",5,Excellent,Zenica
19260,"The Alexandrian, Autograph Collection",5,Great Location,Mochudi
19264,"The Alexandrian, Autograph Collection",5,Very Pleased!,Grajau
19268,"The Alexandrian, Autograph Collection",5,Hotel Monaco - great location on King Street,Bandar Seri Begawan
19272,"The Alexandrian, Autograph Collection",5,"Great place, great location",Lovec
19276,"The Alexandrian, Autograph Collection",5,Perfect spot!,Fada Ngourma
19280,"The Alexandrian, Autograph Collection",5,Great location and great service,Cankuzo
19284,"The Alexandrian, Autograph Collection",4,"Great, but...",Kampong Spoe
19288,"The Alexandrian, Autograph Collection",5,조금은 특이한 호텔..하지만 편안함과 푹신한 침대를 갖고 있는 매력있음,Buea
19292,"The Alexandrian, Autograph Collection",5,Can't wait to go back again!!!!!,Selkirk
19296,"The Alexandrian, Autograph Collection",4,Can't wait to go back again!!!!!,Mindelo
19300,"The Alexandrian, Autograph Collection",5,Top Notch Staff,George Town
19304,"The Alexandrian, Autograph Collection",5,Hyvä hotelli hyvässä kaupungissa,Mobaye
19308,"The Alexandrian, Autograph Collection",4,Close to everything,Lai
19312,"The Alexandrian, Autograph Collection",5,Fabulous hotel and location,Rio Verde
19316,"The Alexandrian, Autograph Collection",5,Would definitely stay there the next time.,Yumen
19320,"The Alexandrian, Autograph Collection",5,"Outstanding in every way, including romantic",Yopal
19324,"The Alexandrian, Autograph Collection",5,"Hotel Monaco in Old Town Alexandria, VA",Moroni
19328,"The Alexandrian, Autograph Collection",4,Cozy and elegant,Madingou
19332,"The Alexandrian, Autograph Collection",5,Will definitely return!!!,Buluko
19336,"The Alexandrian, Autograph Collection",5,Very nice hotel. Comfortable. Beautiful n Fabulous,Rarotonga
19340,"The Alexandrian, Autograph Collection",4,"Great location, some small tradeoffs",Heredia
19344,"The Alexandrian, Autograph Collection",5,Great hotel in old town Alexandria,Sibenik
19348,"The Alexandrian, Autograph Collection",5,Great Hotel!,Ciego de Avila
19352,"The Alexandrian, Autograph Collection",5,Fantastic!,Willemstad
19356,"The Alexandrian, Autograph Collection",5,We heart Old Town,Larnaka
19360,"The Alexandrian, Autograph Collection",5,Hotel Monaco Alexandria is a great place to stayy!,Usti Nad Labem
19364,"The Alexandrian, Autograph Collection",5,Very nice hotel. Comfy room!,Vejle
19368,"The Alexandrian, Autograph Collection",5,Alexandria Stay,Dikhil
19372,"The Alexandrian, Autograph Collection",5,Impromptu overnight stay in old town Alexandria,Roseau
19376,"The Alexandrian, Autograph Collection",2,Fell short of expectations.,Sabaneta
19380,"The Alexandrian, Autograph Collection",4,"Business, Friends and Family-Great Time",Dili
19384,"The Alexandrian, Autograph Collection",5,Close to all must see sights!,Puyo
19388,"The Alexandrian, Autograph Collection",4,Convenient,Shibin el Kom
19392,"The Alexandrian, Autograph Collection",5,Convenient,Ahuachapan
19396,"The Alexandrian, Autograph Collection",5,In the heart of Alexandria and very close to D.C.,Evinayong
19400,"The Alexandrian, Autograph Collection",4,In the heart of Alexandria and very close to D.C.,Tessenei
19404,"The Alexandrian, Autograph Collection",3,Hospedagem com alguns inconvenientes,Haapsalu
19408,"The Alexandrian, Autograph Collection",5,within walking distance to everything!,Awasa
19412,"The Alexandrian, Autograph Collection",5,Awesome hotel in the heart of Alexandria,Fox Bay
19416,"The Alexandrian, Autograph Collection",5,Friendly staff,Klaksvik
19420,"The Alexandrian, Autograph Collection",5,It's all about service,Palikir
19424,"The Alexandrian, Autograph Collection",5,It's all about service,Nandi
19428,"The Alexandrian, Autograph Collection",4,Great Hotel,Hameenlinna
19432,"The Alexandrian, Autograph Collection",5,I'll be back!,Annecy
19436,"The Alexandrian, Autograph Collection",5,My favorite Hotel in Alexandria!,Papeete
19440,"The Alexandrian, Autograph Collection",4,Luxurious moderately priced hotel,Ebebiyin
19444,"The Alexandrian, Autograph Collection",3,If you enjoy a cool room look elsewhere.,Kutaisi
19448,"The Alexandrian, Autograph Collection",5,Great hotel!,Mainz
19452,"The Alexandrian, Autograph Collection",5,��������� ��������� ������..��������� ������������ ��������� ��������� ������ ������ ������������,Sunyani
19456,"The Alexandrian, Autograph Collection",5,Great week!,Gibraltar
19460,"The Alexandrian, Autograph Collection",5,"Beautiful, must-see stay",Lamia
19464,"The Alexandrian, Autograph Collection",5,can't wait to go back,Qasigiannguit
19468,"The Alexandrian, Autograph Collection",5,great hotel,Saint George's
19472,"The Alexandrian, Autograph Collection",5,great hotel,Agana
19476,"The Alexandrian, Autograph Collection",5,Amazing stay - I wanted to stay for longer!,Salama
19480,"The Alexandrian, Autograph Collection",5,Un h��tel de caract��re au centre dAlexandria,Mali
19484,"The Alexandrian, Autograph Collection",5,Alexandria Hotel Monaco,Cacheu
19488,"The Alexandrian, Autograph Collection",3,Not a nice quiet stay,Corriverton
19492,"The Alexandrian, Autograph Collection",5,Amazing!!,Jeremie
19496,"The Alexandrian, Autograph Collection",4,Good Location, Needs Better Management
19500,"The Alexandrian, Autograph Collection",5,Excellent hotel and location,Hong Kong
19504,"The Alexandrian, Autograph Collection",4,Great location!,Veszprem
19508,"The Alexandrian, Autograph Collection",3,I'll take the King please!,Borgarnes
19512,"The Alexandrian, Autograph Collection",5,Great little boutique hotel in the center of town,Panaji
19516,"The Alexandrian, Autograph Collection",5,Perfect location and unique hotel.,Binjai
19520,"The Alexandrian, Autograph Collection",4,"A Pleasant stay, definetly return.",Yasuj
19524,"The Alexandrian, Autograph Collection",3,A mixed bag,Dahuk
19528,"The Alexandrian, Autograph Collection",5,Syndergaard Stay Jan 2012,Ros Comain
19532,"The Alexandrian, Autograph Collection",5,Old town charm with interiors to die for.,Douglas
19536,"The Alexandrian, Autograph Collection",5,Great Hotel & Location,Ramla
19540,"The Alexandrian, Autograph Collection",5,Great hotel smack in the middle of the action!,Potenza
19544,"The Alexandrian, Autograph Collection",3,"So Hip, So Loud",Touba
19548,"The Alexandrian, Autograph Collection",3,"So Hip, So Loud",Lucea
19552,"The Alexandrian, Autograph Collection",5,A first rate hotel,Okayama
19556,"The Alexandrian, Autograph Collection",5,A first rate hotel,Al Mafraq
19560,"The Alexandrian, Autograph Collection",4,"Historic building updated bright, hip, and clean",Turgay
19564,"The Alexandrian, Autograph Collection",5,A rare hotel visit where everything was awesome,Nyeri
19568,"The Alexandrian, Autograph Collection",5,Interesting hotel in Old Town Alexandria,Tarawa
19572,"The Alexandrian, Autograph Collection",5,Interesting hotel in Old Town Alexandria,Prizren
19576,"The Alexandrian, Autograph Collection",5,"Great Hotel, Great Location",Hawalli
19580,"The Alexandrian, Autograph Collection",1,nice hotel,Tokmak
19584,"The Alexandrian, Autograph Collection",5,Excellent choix pour rester au centre d'Alexandria,Ban Houayxay
19588,"The Alexandrian, Autograph Collection",3,Needs Improvement,Rezekne
19592,"The Alexandrian, Autograph Collection",5,Lovely!,B'abda
19596,"The Alexandrian, Autograph Collection",5,Room and location,Teyateyaneng
19600,"The Alexandrian, Autograph Collection",2,Did not honor my reservation,Barclayville
19604,"The Alexandrian, Autograph Collection",5,Satisfied customer,Dirj
19608,"The Alexandrian, Autograph Collection",4,Beautiful hotel - DELICIOUS restaurant!,Vaduz
19612,"The Alexandrian, Autograph Collection",4,Great for the family and dog,Panevezys
19616,"The Alexandrian, Autograph Collection",5,OUTSTANDING CUSTOMER SERVICE,Diekirch
19620,"The Alexandrian, Autograph Collection",4,Great Stay on King Street,Macau
19624,"The Alexandrian, Autograph Collection",4,Vacation,Tetovo
19628,"The Alexandrian, Autograph Collection",4,You pay for the Location.,Sambava
19632,"The Alexandrian, Autograph Collection",4,Nice but hard to get people to clean the room,Mzimba
19636,"The Alexandrian, Autograph Collection",5,Great hotel with nice location.,Kangar
19640,"The Alexandrian, Autograph Collection",4,Sweating all night!,Male
19644,"The Alexandrian, Autograph Collection",5,Monnaco Hotel,Goundam
19648,"The Alexandrian, Autograph Collection",4,great hotel,Valletta
19652,"The Alexandrian, Autograph Collection",1,Noisy AC in all rooms,Majuro
19656,"The Alexandrian, Autograph Collection",5,Fantastic!,Fderik
19660,"The Alexandrian, Autograph Collection",5,Fantastic!,Curepipe
19664,"The Alexandrian, Autograph Collection",5,one night,Vicente Guerrero
19668,"The Alexandrian, Autograph Collection",3,Not up to Kimpton Service Standards,Dubasari
19672,"The Alexandrian, Autograph Collection",4,Not up to Kimpton Service Standards,Monaco
19676,"The Alexandrian, Autograph Collection",5,Great location in the heart of Old Town.,Suchboatar
19680,"The Alexandrian, Autograph Collection",5,Great location in the heart of Old Town.,Podgorica
19684,"The Alexandrian, Autograph Collection",5,Awesome,Ksar El Kebir
19688,"The Alexandrian, Autograph Collection",5,Love this Hotel!,Moatize
19692,"The Alexandrian, Autograph Collection",4,Lovely hotel a bit out of the way,Loikaw
19696,"The Alexandrian, Autograph Collection",4,Right in the heart of old town,Omaruru
19700,"The Alexandrian, Autograph Collection",5,Comfortable,Sallyan
19704,"The Alexandrian, Autograph Collection",4,Old Town,Assen
19708,"The Alexandrian, Autograph Collection",4,Outstanding staff,Noumea
19712,"The Alexandrian, Autograph Collection",5,Beautiful hotel in historical Alexadria,Greymouth
19716,"The Alexandrian, Autograph Collection",5,Impressive!,Somoto
19720,"The Alexandrian, Autograph Collection",5,Just perfect,Goure
19724,"The Alexandrian, Autograph Collection",5,Awesome Kimpton Hotel,Umuahia
19728,"The Alexandrian, Autograph Collection",4,"Great mix of vibe, location and price.",Sariwon
19732,"The Alexandrian, Autograph Collection",5,Excellent Location,Kyrenia
19736,"The Alexandrian, Autograph Collection",5,Hotel Monaco,Capitol Hill
19740,"The Alexandrian, Autograph Collection",5,Hotel Monaco,Arendal
19744,"The Alexandrian, Autograph Collection",3,Hotel Monaco,Alayat Samail
19748,"The Alexandrian, Autograph Collection",4,comfy cute and clean,Parachinar
19752,"The Alexandrian, Autograph Collection",5,Great hotel!,Koror
19756,"The Alexandrian, Autograph Collection",5,Can't wait to go back,Ramallah
19760,"The Alexandrian, Autograph Collection",5,Best Boutique Hotel in Alexandria,El Porvenir
19764,"The Alexandrian, Autograph Collection",5,Welcoming and comfortable in the heart of Old Town,Wabag
19768,"The Alexandrian, Autograph Collection",3,Somewhat disappointed,Mariscal Jose F. Estigarribia
19772,"The Alexandrian, Autograph Collection",3,New TV,Ferrenafe
19776,"The Alexandrian, Autograph Collection",5,Heart of the Action in Alexandria,San Carlos
19780,"The Alexandrian, Autograph Collection",5,Worth every penny!,Olsztyn
19784,"The Alexandrian, Autograph Collection",5,Excellent In All Categories,Aveiro
19788,"The Alexandrian, Autograph Collection",5,Excellent In All Categories,Ponce
19792,"The Alexandrian, Autograph Collection",4,Fine for vacation traveler,Doha
19796,"The Alexandrian, Autograph Collection",5,Close to dc,Targu Jiu
19800,"The Alexandrian, Autograph Collection",5,"Perfect Hotel, Perfect Location",Nazran
19804,"The Alexandrian, Autograph Collection",3,Expected More,Gikongoro
19808,"The Alexandrian, Autograph Collection",1,Air Conditioning Nightmare,Basseterre
19812,"The Alexandrian, Autograph Collection",4,Great location for Old Town Alexandria Visitors,Castries
19816,"The Alexandrian, Autograph Collection",5,Great location for Old Town Alexandria Visitors,Apia
19820,"The Alexandrian, Autograph Collection",5,Old Town Alexandria,San Marino
19824,"The Alexandrian, Autograph Collection",5,"Medical tourist relaxes in Old Town, Alexandria, V",Santo Antonio
19828,"The Alexandrian, Autograph Collection",3,Not bad but not great,An Nabk
19832,"The Alexandrian, Autograph Collection",2,Great location that's it,Fatick
19836,"The Alexandrian, Autograph Collection",5,Lovely Hotel, Great Location
19840,"The Alexandrian, Autograph Collection",5,Delightful!,Victoria
19844,"The Alexandrian, Autograph Collection",5,Hotel Monaco,Makeni
19848,"The Alexandrian, Autograph Collection",4,Nice size room and nice bathroom. Nice furniture.,Singapore
19852,"The Alexandrian, Autograph Collection",5,Nice size room and nice bathroom. Nice furniture.,Banska Bystrica
19856,"The Alexandrian, Autograph Collection",4,Nice size room and nice bathroom. Nice furniture.,Maribor
19860,"The Alexandrian, Autograph Collection",5,Wish we could have spent another week there.,Gizo
19864,"The Alexandrian, Autograph Collection",5,Wish we could have spent another week there.,Xuddur
19868,"The Alexandrian, Autograph Collection",5,Pour visiter Washington,Laascaanood
19872,"The Alexandrian, Autograph Collection",5,Nice part of town,Qacha's Nek
19876,"The Alexandrian, Autograph Collection",5,Nice part of town,Grytviken
19880,"The Alexandrian, Autograph Collection",2,Very Disappointing,Eumseong
19884,"The Alexandrian, Autograph Collection",5,Always great!,Bentiu
19888,"The Alexandrian, Autograph Collection",5,Excellent Stay,Merida
19892,"The Alexandrian, Autograph Collection",5,Excellent Stay,Trincomalee
19896,"The Alexandrian, Autograph Collection",5,In the heart of Old Town Alexandria,Ed Damazin
19900,"The Alexandrian, Autograph Collection",5,Professional and personable,Onverwacht
19904,"The Alexandrian, Autograph Collection",5,Charm and customer service,Piggs Peak
19908,"The Alexandrian, Autograph Collection",5,Winner,Falun
19912,"The Alexandrian, Autograph Collection",5,4 Star Accomodations in a 10 star location!!,Delemont
19916,"The Alexandrian, Autograph Collection",4,4 Star Accomodations in a 10 star location!!,Dar'a
19920,"The Alexandrian, Autograph Collection",4,Great location,Bade
19924,"The Alexandrian, Autograph Collection",5,"Hotel Monaco in Old Town Alexandria, VA",Leninobod
19928,"The Alexandrian, Autograph Collection",5,Great location in Old Town,Wete
19932,"The Alexandrian, Autograph Collection",4,"Friendly helpful staff, warm comfortable room.",Mae Hong Son
19936,"The Alexandrian, Autograph Collection",5, courteous and extremely helpful. Perfect location. Nice touch with happy hour and free coffee for the guests. The attached restaurant is very good. The room was very clean and the bed was comfortable and good pillows!,Very nice hotel
19940,"The Alexandrian, Autograph Collection",5,great location very nice hotel,Georgetown
19944,"The Alexandrian, Autograph Collection",4,Great - but pay for wifi,Bassar
19948,"The Alexandrian, Autograph Collection",5,Always a great stay!,Neiafu
19952,"The Alexandrian, Autograph Collection",5,Would return,San Fernando
19956,"The Alexandrian, Autograph Collection",5,Great Night at Hotel Monaco,Medemine
19960,"The Alexandrian, Autograph Collection",5,"Great hotel, caring staff",Kirklareli
19964,"The Alexandrian, Autograph Collection",5,Very Beautiful,Gyzlarbat
